sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,19.0,16-24,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,84.0,NO,-8,NO,NO,NO,-7.0,NO,,,PASSIVE,176.0,87.0,32.364568242510174
FEMALE,51.0,45-59,"URBAN 200,000-500,000",Slaskie,SECONDARY,healthcare,EMPLOYED IN PUBLIC SECTOR,0,1810.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,-8,NO,NO,NO,-6.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,153.0,,
MALE,22.0,16-24,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,law,FARMER,-8,12275.0,SINGLE,,,,,PLEASED,1.0,IT`S DIFFICULT TO TELL,YES,NO,YES,8.0,YES,10,YES,YES,NO,-8.0,NO,,,ACTIVE,177.0,73.0,14.629236388437985
FEMALE,58.0,45-59,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,-8,1530.0,MARRIED,10.0,1971.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,21.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,164.0,62.0,28.808000515869978
FEMALE,34.0,25-34,"URBAN 500,000 AND OVER",Mazowieckie,SECONDARY,production and processing,OTHER ECONOMICALLY INACTIVE,0,2167.0,MARRIED,12.0,2000.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,-8,NO,NO,,-5.0,NO,,,ACTIVE,162.0,81.0,21.320860503927076
MALE,62.0,60-64,"URBAN 100,000-200,000",Pomorskie,SECONDARY,technical science,RETIRED,0,4113.0,SINGLE,,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,-2.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,168.0,63.0,31.80427343918717
FEMALE,60.0,45-59,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,1423.0,MARRIED,9.0,1977.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,167.0,77.0,25.315828387177337
FEMALE,66.0,65+,"URBAN BELOW 20,000",Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,947.0,MARRIED,5.0,1974.0,,,MOSTLY SATISFIED,11.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5.0,YES,30,NO,NO,NO,-5.0,NO,,,NONE,151.0,77.0,33.06757573640533
FEMALE,38.0,35-44,"URBAN 100,000-200,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,2558.0,DIVORCED,12.0,1995.0,9.0,2010.0,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,-1.0,NO,-8,NO,NO,NO,-5.0,NO,,,PASSIVE,155.0,57.0,20.598321244299864
FEMALE,35.0,35-44,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,healthcare,EMPLOYED IN PUBLIC SECTOR,-8,2884.0,SINGLE,,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,-1.0,NO,-8,YES,YES,NO,-5.0,NO,,,PASSIVE,163.0,59.0,21.329365864632663
