sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,64.0,60-64,"URBAN 100,000-200,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,2.0,1905.0,DIVORCED,7.0,1967.0,2.0,1986.0,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,13.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,73.0,23.752258252445916
FEMALE,19.0,16-24,"URBAN 100,000-200,000",Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,2760.0,SINGLE,,,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,NO,NO,NO,9.0,YES,20.0,NO,NO,,,NO,,,PASSIVE,169.0,52.0,33.67228428116988
MALE,62.0,60-64,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24.0,2422.0,WIDOWED,12.0,1968.0,7.0,2001.0,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12.0,NO,,NO,NO,NO,,NO,,,NONE,175.0,118.0,47.859887741890695
MALE,29.0,25-34,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",UNEMPLOYED,24.0,,MARRIED,9.0,2004.0,,,MOSTLY DISSATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,YES,10.0,NO,NO,NO,,NO,,,ACTIVE,168.0,60.0,19.69593135108576
MALE,59.0,45-59,RURAL AREAS,Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,social sciences,OTHER ECONOMICALLY INACTIVE,,1465.0,MARRIED,12.0,1972.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,YES,5.0,NO,NO,NO,,NO,,,ACTIVE,176.0,107.0,29.84014389981749
FEMALE,54.0,45-59,"URBAN 20,000-100,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,24.0,1809.0,MARRIED,4.0,1975.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6.0,NO,,NO,NO,NO,,NO,,,NONE,151.0,82.0,24.676882976133726
FEMALE,84.0,65+,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,727.0,MARRIED,7.0,1957.0,,,MIXED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,13.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,64.0,18.00933740431192
MALE,78.0,65+,RURAL AREAS,Podlaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,,1049.0,WIDOWED,12.0,1957.0,4.0,1981.0,MOSTLY SATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,NO,,NO,NO,NO,,NO,,,NONE,176.0,101.0,29.53128528923233
FEMALE,46.0,45-59,"URBAN 20,000-100,000",Podlaskie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,,,MARRIED,6.0,1991.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,YES,NO,NO,,NO,,,NONE,164.0,54.0,27.040202250728758
FEMALE,55.0,45-59,"URBAN 20,000-100,000",Podlaskie,SECONDARY,services for the population and transport services,LONG-TERM SICK/DISABLED,,1853.0,MARRIED,6.0,1976.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,20.0,NO,NO,NO,,NO,,,NONE,153.0,101.0,50.086186810431194
FEMALE,76.0,65+,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,3.0,1383.0,MARRIED,2.0,1966.0,,,MOSTLY SATISFIED,14.0,IT`S DIFFICULT TO TELL,NO,NO,YES,7.0,NO,,NO,NO,NO,,NO,,,NONE,155.0,63.0,25.407060243042633
MALE,38.0,35-44,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,24.0,,MARRIED,1.0,1995.0,,,PLEASED,5.0,MOST PEOPLE CAN BE TRUSTED,NO,NO,YES,10.0,NO,,NO,NO,YES,13.0,NO,,,NONE,167.0,57.0,15.166311096829132
FEMALE,37.0,35-44,"URBAN 200,000-500,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,economy and administration,SELF-EMPLOYED,0.0,1061.0,MARRIED,8.0,2001.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,13.0,YES,1.0,NO,NO,NO,,NO,,,PASSIVE,174.0,95.0,23.139594480870976
MALE,47.0,45-59,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,1993.0,DIVORCED,9.0,1984.0,1.0,1995.0,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,181.0,93.0,15.832156932220737
MALE,43.0,35-44,"URBAN 20,000-100,000",Pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,FARMER,0.0,,DE FACTO SEPARATED,8.0,1996.0,,,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,13.0,YES,15.0,NO,NO,,,NO,,,NONE,167.0,66.0,21.575231761454262
