sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
FEMALE,64.0,60-64,"URBAN BELOW 20,000",Lodzkie,VOCATIONAL/GRAMMAR,no specialisation,OTHER ECONOMICALLY INACTIVE,-8,1009.0,MARRIED,3.0,1977.0,3.0,2010.0,MOSTLY SATISFIED,1.0,IT`S DIFFICULT TO TELL,YES,NO,NO,-1.0,NO,-8,NO,NO,NO,-8.0,NO,FOREVER,GREAT BRITAIN,NONE,168.0,63.0,26.80013330758551
MALE,51.0,25-34,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,-8,269.0,MARRIED,4.0,1969.0,5.0,2009.0,PLEASED,6.0,IT`S DIFFICULT TO TELL,YES,YES,YES,-1.0,NO,-8,NO,NO,NO,-6.0,NO,LESS THAN 1 YEAR,GERMANY,PASSIVE,176.0,60.0,33.983668294536194
MALE,26.0,16-24,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,RETIRED,-8,2330.0,WIDOWED,6.0,1980.0,7.0,2000.0,MOSTLY SATISFIED,2.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,12.0,NO,20,NO,NO,NO,-7.0,NO,IT DEPENDS,GERMANY,NONE,169.0,59.0,16.99133201209485
FEMALE,66.0,25-34,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,1366.0,SINGLE,10.0,1956.0,5.0,2003.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,NO,-8,NO,NO,NO,-5.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,169.0,57.0,33.768426048291836
FEMALE,50.0,45-59,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,1712.0,SINGLE,4.0,1969.0,5.0,2003.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,8.0,NO,-8,NO,NO,NO,-7.0,NO,IT DEPENDS,GERMANY,NONE,164.0,73.0,22.605603848123877
MALE,74.0,60-64,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,12,2224.0,MARRIED,6.0,1958.0,10.0,2008.0,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4.0,NO,-8,NO,NO,NO,-7.0,NO,IT DEPENDS,ITALY,NONE,174.0,90.0,28.409429315835553
FEMALE,84.0,65+,RURAL AREAS,Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,technical science,LONG-TERM SICK/DISABLED,0,947.0,SINGLE,10.0,1974.0,6.0,1994.0,MOSTLY DISSATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7.0,YES,-8,NO,NO,NO,-7.0,NO,IT DEPENDS,NORWAY,NONE,167.0,43.0,20.950130206876317
MALE,58.0,45-59,RURAL AREAS,Lodzkie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,-8,157.0,MARRIED,9.0,1967.0,9.0,2005.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,-8,NO,NO,NO,-6.0,NO,LESS THAN 1 YEAR,GREAT BRITAIN,NONE,178.0,95.0,22.885869152363604
MALE,34.0,60-64,"URBAN 200,000-500,000",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,production and processing,PUPIL OR STUDENT,-8,483.0,MARRIED,10.0,2004.0,9.0,2008.0,PLEASED,9.0,IT`S DIFFICULT TO TELL,YES,YES,NO,9.0,YES,-8,NO,NO,NO,-8.0,NO,IT DEPENDS,GERMANY,PASSIVE,186.0,106.0,25.49104827444522
FEMALE,55.0,65+,"URBAN 200,000-500,000",Podkarpackie,VOCATIONAL/GRAMMAR,architecture and construction,EMPLOYED IN PUBLIC SECTOR,0,959.0,MARRIED,6.0,1964.0,12.0,2000.0,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,19.0,YES,20,NO,NO,NO,-6.0,NO,IT DEPENDS,GERMANY,ACTIVE,163.0,81.0,18.486222426593823
