sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi
MALE,19.0,16-24,"URBAN 200,000-500,000",Lubuskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,209.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,0.0,NO,-8,NO,NO,NO,-6.0,NO,,,NONE,172.0,57.0,16.94050204725625
MALE,68.0,65+,"URBAN 500,000 AND OVER",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,not applicable,RETIRED,-8,1069.0,MARRIED,3.0,1968.0,,,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,-8,NO,NO,NO,-8.0,NO,,,NONE,179.0,80.0,20.983434438276227
FEMALE,50.0,45-59,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,1530.0,MARRIED,8.0,1982.0,,,MIXED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,163.0,65.0,16.155411491027646
FEMALE,33.0,35-44,RURAL AREAS,Lubelskie,SECONDARY,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,6,5368.0,MARRIED,6.0,2008.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,13.0,YES,1,NO,NO,NO,-6.0,NO,,,NONE,167.0,70.0,20.91193785585589
FEMALE,30.0,25-34,RURAL AREAS,Mazowieckie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,912.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,YES,30,NO,NO,NO,-7.0,NO,,,NONE,173.0,76.0,24.280951363631132
FEMALE,26.0,25-34,"URBAN 100,000-200,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,1423.0,SINGLE,,,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,170.0,66.0,24.928149140736807
FEMALE,80.0,65+,"URBAN BELOW 20,000",Swietokrzyskie,SECONDARY,social sciences,RETIRED,24,1748.0,MARRIED,12.0,1961.0,,,MIXED,21.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,-2.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,175.0,81.0,22.622465542803404
FEMALE,58.0,60-64,"URBAN 20,000-100,000",Lubelskie,POST-SECONDARY OR HIGHER,economy and administration,LONG-TERM SICK/DISABLED,24,957.0,MARRIED,8.0,1974.0,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,NO,-8,NO,NO,NO,-5.0,NO,,,NONE,175.0,97.0,28.207281811054717
FEMALE,34.0,35-44,RURAL AREAS,Lubelskie,SECONDARY,production and processing,EMPLOYED IN PUBLIC SECTOR,0,483.0,MARRIED,12.0,1999.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,14.0,NO,-8,NO,NO,NO,-6.0,NO,,,ACTIVE,167.0,61.0,17.589282691544327
FEMALE,63.0,60-64,RURAL AREAS,Swietokrzyskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,959.0,MARRIED,11.0,1968.0,,,MIXED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,10.0,NO,-8,NO,NO,NO,-7.0,NO,,,NONE,164.0,97.0,41.38492587243891
