sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,33,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,6.0,2361.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,6.0,NO,,YES,NO,YES,4.0,NO,,,NONE,165.0,75.0
MALE,46,"URBAN 200,000-500,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,2.0,3883.0,MARRIED,9.0,1988.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,176.0,76.0
MALE,65,RURAL AREAS,Opolskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24.0,2024.0,MARRIED,6.0,1969.0,,,MIXED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,7.0,NO,,NO,NO,NO,,NO,,,NONE,172.0,67.0
MALE,81,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,healthcare,RETIRED,24.0,1896.0,SINGLE,,,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,172.0,68.0
FEMALE,22,"URBAN 500,000 AND OVER",Dolnoslaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,,1301.0,SINGLE,,,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,NO,YES,10.0,NO,,NO,NO,,,NO,,,ACTIVE,165.0,50.0
FEMALE,49,RURAL AREAS,Pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,SELF-EMPLOYED,0.0,2807.0,MARRIED,1.0,1986.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,58.0
FEMALE,62,"URBAN 200,000-500,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,liberal arts,RETIRED,,1518.0,WIDOWED,4.0,1969.0,,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,3.0,YES,10.0,NO,NO,NO,,NO,,,PASSIVE,158.0,60.0
MALE,61,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,24.0,,MARRIED,6.0,1981.0,,,MIXED,14.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,2.0,NO,,YES,NO,NO,,NO,,,NONE,180.0,78.0
FEMALE,27,RURAL AREAS,Malopolskie,POST-SECONDARY OR HIGHER,environmental protection,EMPLOYED IN PRIVATE SECTOR,0.0,,SINGLE,,,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,15.0,NO,,NO,NO,NO,,NO,,,ACTIVE,163.0,52.0
FEMALE,30,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0.0,1136.0,MARRIED,10.0,2002.0,,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,YES,10.0,NO,NO,NO,,NO,,,NONE,170.0,69.0
FEMALE,71,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,MARRIED,4.0,1960.0,10.0,2010.0,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,158.0,70.0
FEMALE,63,"URBAN 20,000-100,000",Dolnoslaskie,SECONDARY,social sciences,RETIRED,24.0,2069.0,MARRIED,7.0,1969.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,YES,NO,,NO,,,NONE,160.0,58.0
MALE,52,"URBAN BELOW 20,000",Dolnoslaskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,,2154.0,MARRIED,6.0,1992.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,168.0,60.0
FEMALE,64,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,7.0,,MARRIED,2.0,1975.0,,,MOSTLY DISSATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5.0,YES,10.0,YES,YES,NO,,NO,,,NONE,160.0,59.0
MALE,51,"URBAN BELOW 20,000",Malopolskie,VOCATIONAL/GRAMMAR,social sciences,OTHER ECONOMICALLY INACTIVE,0.0,822.0,MARRIED,12.0,1983.0,5.0,2004.0,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,15.0,NO,,NO,NO,NO,,NO,,,ACTIVE,170.0,70.0
FEMALE,58,RURAL AREAS,Wielkopolskie,SECONDARY,technical science,LONG-TERM SICK/DISABLED,,501.0,SINGLE,,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,,1.0,YES,20.0,NO,NO,NO,,NO,,,NONE,169.0,70.0
FEMALE,45,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,armed forces and country protection,FARMER,24.0,324.0,MARRIED,7.0,1991.0,,,MOSTLY DISSATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,15.0,NO,,NO,NO,NO,,NO,,,PASSIVE,166.0,60.0
