age,income,wealth
62.0,348425.0,23417883.0
74.0,171823.0,76119972.0
64.0,240876.0,50363230.0
60.0,240329.0,36808497.0
49.0,125952.0,41282770.0
68.0,271743.0,70437887.0
50.0,77761.0,70229301.0
83.0,121804.0,47253120.0
92.0,230330.0,74616832.0
46.0,38459.0,58209744.0
78.0,81858.0,12855158.0
57.0,230044.0,17556152.0
60.0,229218.0,224136.0
89.0,253522.0,80514248.0
22.0,258627.0,72117443.0
21.0,11174.0,34392889.0
20.0,205586.0,49166406.0
82.0,231933.0,47238856.0
78.0,302014.0,69363463.0
86.0,199901.0,77968878.0
91.0,174830.0,53599967.0
81.0,30579.0,67143508.0
55.0,348418.0,61263043.0
77.0,323861.0,34693409.0
26.0,324152.0,46503883.0
67.0,349182.0,41099904.0
29.0,125993.0,26884425.0
89.0,293254.0,47934331.0
59.0,293410.0,23713843.0
51.0,189719.0,13376559.0
37.0,13702.0,7220396.0
78.0,55642.0,19466972.0
52.0,343446.0,35509591.0
62.0,16730.0,9330464.0
18.0,10446.0,75594860.0
63.0,146410.0,32196726.0
66.0,226419.0,27463422.0
64.0,306838.0,23644351.0
89.0,269350.0,39194940.0
69.0,272881.0,34214543.0
43.0,119264.0,87371256.0
49.0,335899.0,14195345.0
74.0,332192.0,67133530.0
21.0,166779.0,84423953.0
68.0,34475.0,79564144.0
70.0,274034.0,21637307.0
32.0,133681.0,70960534.0
26.0,168500.0,72482257.0
40.0,113909.0,43958050.0
47.0,135425.0,66750932.0
62.0,179335.0,3340652.0
49.0,312594.0,11150057.0
90.0,179775.0,30067746.0
25.0,104283.0,54427398.0
34.0,191144.0,12419291.0
31.0,71729.0,59657094.0
67.0,25875.0,12512801.0
38.0,135653.0,61335752.0
54.0,182830.0,87766334.0
38.0,218736.0,24891110.0
31.0,189058.0,72312642.0
26.0,30353.0,63160911.0
70.0,69638.0,72043081.0
26.0,247604.0,16969421.0
34.0,225966.0,32101854.0
45.0,226043.0,63529749.0
81.0,290677.0,33211345.0
25.0,313443.0,8879601.0
81.0,231705.0,35465095.0
25.0,33436.0,19389144.0
91.0,31547.0,66665766.0
52.0,307676.0,67859455.0
92.0,316062.0,73740455.0
65.0,36023.0,43084431.0
72.0,35688.0,89913471.0
16.0,144485.0,22698338.0
38.0,135973.0,28834705.0
27.0,251477.0,35616674.0
43.0,31582.0,63101122.0
27.0,11533.0,38674125.0
43.0,112031.0,19776594.0
51.0,50844.0,20500489.0
22.0,227969.0,12144825.0
72.0,305159.0,73806399.0
62.0,206896.0,53491652.0
37.0,20272.0,8780658.0
58.0,187378.0,71909143.0
23.0,302767.0,85722100.0
62.0,88230.0,44243672.0
89.0,183250.0,30931368.0
43.0,114340.0,27633202.0
69.0,36222.0,26715362.0
26.0,341786.0,86047590.0
73.0,24119.0,41411013.0
43.0,331997.0,26778886.0
