age,income,wealth
58.0,191496.0,5418900.0
74.0,67204.0,13123531.0
61.0,258312.0,59362722.0
56.0,135710.0,18809514.0
49.0,143388.0,86280228.0
64.0,184560.0,34439920.0
50.0,199817.0,7232860.0
83.0,208987.0,60752357.0
92.0,230330.0,43118611.0
46.0,21022.0,4212794.0
78.0,221351.0,39853633.0
57.0,317226.0,71553102.0
60.0,89726.0,67720323.0
89.0,253522.0,31017044.0
22.0,14515.0,121510.0
21.0,115793.0,2894669.0
20.0,223023.0,53666152.0
82.0,179623.0,69737585.0
78.0,284578.0,69363463.0
86.0,112718.0,23971928.0
91.0,349195.0,85098188.0
77.0,170071.0,58144016.0
51.0,156616.0,16265585.0
77.0,132058.0,3195189.0
26.0,271842.0,46503883.0
63.0,314309.0,86097362.0
25.0,178302.0,13385187.0
89.0,14270.0,2936873.0
59.0,31862.0,28213589.0
47.0,242029.0,49374526.0
33.0,327560.0,11720142.0
78.0,177698.0,46465447.0
48.0,326010.0,62508066.0
62.0,103913.0,76826651.0
18.0,10446.0,48596385.0
63.0,320775.0,18697488.0
66.0,17180.0,464948.0
64.0,45289.0,50642826.0
89.0,217040.0,43694685.0
69.0,11332.0,2716323.0
39.0,14645.0,1876086.0
49.0,283590.0,77191786.0
70.0,18334.0,44634801.0
21.0,219088.0,30427003.0
68.0,261150.0,48065923.0
70.0,239161.0,89133494.0
32.0,308046.0,57461296.0
26.0,11571.0,486324.0
36.0,305711.0,25959066.0
43.0,83115.0,84749916.0
62.0,4969.0,3340652.0
49.0,225412.0,38148532.0
90.0,40283.0,79564950.0
21.0,296085.0,49927653.0
34.0,295764.0,30418275.0
31.0,333277.0,77656077.0
63.0,25875.0,62010005.0
34.0,222836.0,29837532.0
54.0,130520.0,24769893.0
34.0,96680.0,69888568.0
31.0,84438.0,76812388.0
26.0,187282.0,58661166.0
67.0,52201.0,49544352.0
26.0,160421.0,48467642.0
30.0,278276.0,18602617.0
45.0,16805.0,32031529.0
81.0,273240.0,73709057.0
21.0,139077.0,17879092.0
81.0,92213.0,89462044.0
21.0,347294.0,1390161.0
91.0,275659.0,84664749.0
52.0,237930.0,18362252.0
92.0,211443.0,28742997.0
65.0,105769.0,25085448.0
72.0,70561.0,53915504.0
16.0,161922.0,40697321.0
38.0,188282.0,82831654.0
27.0,42239.0,4118453.0
39.0,118764.0,22603410.0
27.0,151025.0,20675142.0
43.0,268960.0,33275831.0
47.0,155463.0,42999218.0
22.0,53604.0,57142283.0
68.0,61047.0,64806907.0
62.0,15094.0,75990381.0
37.0,2835.0,4280912.0
58.0,344307.0,62909651.0
23.0,6345.0,4726675.0
62.0,53357.0,71242147.0
89.0,270432.0,12932385.0
43.0,288705.0,77130405.0
69.0,88532.0,26715362.0
26.0,115111.0,68048607.0
73.0,285667.0,41411013.0
39.0,244814.0,80775836.0
31.0,21387.0,17217990.0
62.0,246668.0,47572232.0
16.0,254162.0,55272454.0
81.0,175741.0,28116070.0
18.0,16807.0,19793444.0
69.0,311780.0,20908.0
39.0,156599.0,61340590.0
72.0,58423.0,18211386.0
93.0,51282.0,34960799.0
