"sex","age","agegr","placesize","region","edu","eduspec","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","bmi"
"MALE",19,"16-24","RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","no specialisation","PUPIL OR STUDENT",-8,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",-8,"NO","NO",NA,-8,"NO",NA,NA,"ACTIVE",173,74,24.1632653061224
"FEMALE",64,"60-64","RURAL AREAS","Warminsko-mazurskie","PRIMARY/NO EDUCATION","no specialisation","RETIRED",24,700,"MARRIED",10,1968,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES",15,"NO","NO","NO",-8,"NO",NA,NA,"NONE",170,93,32.8719723183391
"FEMALE",57,"45-59","RURAL AREAS","Warminsko-mazurskie","SECONDARY","no specialisation","EMPLOYED IN PUBLIC SECTOR",-8,900,"WIDOWED",4,1974,8,1997,"MOSTLY SATISFIED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",12,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",162,71,26.6727632982777
"FEMALE",55,"45-59","URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","production and processing","EMPLOYED IN PRIVATE SECTOR",0,1000,"DE FACTO SEPARATED",5,1975,6,1989,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",161,70,27.0051309748852
"MALE",43,"35-44","RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","production and processing","EMPLOYED IN PRIVATE SECTOR",-8,1900,"SINGLE",NA,NA,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"YES",20,"NO","NO","NO",-8,"NO",NA,NA,"NONE",170,75,25.9515570934256
"FEMALE",64,"60-64","URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","social sciences","RETIRED",-8,2000,"WIDOWED",6,1967,2,2006,"MOSTLY DISSATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",160,109,41.914342325865
"MALE",35,"35-44","URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","social sciences","EMPLOYED IN PRIVATE SECTOR",10,10000,"MARRIED",6,2001,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"YES",10,"NO","NO","NO",-8,"NO",NA,NA,"ACTIVE",192,112,30.5568130375736
"FEMALE",65,"65+","URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","services for the population and transport services","RETIRED",24,850,"MARRIED",7,1969,NA,NA,"MOSTLY SATISFIED",3,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",4,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",165,66,24.2424242424242
"FEMALE",24,"16-24","RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","pedagogics","PUPIL OR STUDENT",0,-8,"MARRIED",9,2010,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",4,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"ACTIVE",171,68,23.5294117647059
"FEMALE",72,"65+","URBAN 200,000-500,000","Slaskie","SECONDARY","no specialisation","RETIRED",24,926,"MARRIED",4,1960,NA,NA,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",158,72,29.6426854670726
"MALE",55,"45-59","URBAN BELOW 20,000","Podlaskie","SECONDARY","technical science","EMPLOYED IN PRIVATE SECTOR",-8,1720,"MARRIED",10,1984,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",176,76,24.5351239669421
"FEMALE",30,"25-34","URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","production and processing","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",172,60,20.0474456213038
"FEMALE",37,"35-44","RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","services for the population and transport services","UNEMPLOYED",17,NA,"MARRIED",9,2006,NA,NA,"MIXED",3,"IT`S DIFFICULT TO TELL","NO","NO","NO",5,"NO",-8,"NO","NO","NO",-8,"NO",NA,NA,"NONE",164,65,24.1671624033314
"FEMALE",24,"16-24","RURAL AREAS","Warminsko-mazurskie","SECONDARY","no specialisation","PUPIL OR STUDENT",-8,616,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",-8,"NO","NO",NA,-8,"NO",NA,NA,"ACTIVE",162,56,20.9571711629325
