epochs,loss_type,value,data,copes,j
0,Generator Loss,2.084914207458496,sd2011_clean_small_categorical,1,1
1,Generator Loss,2.3438990116119385,sd2011_clean_small_categorical,1,1
2,Generator Loss,0.9333564043045044,sd2011_clean_small_categorical,1,1
3,Generator Loss,0.6898186206817627,sd2011_clean_small_categorical,1,1
4,Generator Loss,0.18065249919891357,sd2011_clean_small_categorical,1,1
5,Generator Loss,0.3647235631942749,sd2011_clean_small_categorical,1,1
6,Generator Loss,0.4070345163345337,sd2011_clean_small_categorical,1,1
7,Generator Loss,0.04942178726196289,sd2011_clean_small_categorical,1,1
8,Generator Loss,0.5007821321487427,sd2011_clean_small_categorical,1,1
9,Generator Loss,0.37529945373535156,sd2011_clean_small_categorical,1,1
10,Generator Loss,0.2178962230682373,sd2011_clean_small_categorical,1,1
11,Generator Loss,0.9751314520835876,sd2011_clean_small_categorical,1,1
12,Generator Loss,0.9074482917785645,sd2011_clean_small_categorical,1,1
13,Generator Loss,0.5024784803390503,sd2011_clean_small_categorical,1,1
14,Generator Loss,0.25748538970947266,sd2011_clean_small_categorical,1,1
15,Generator Loss,-0.04708874225616455,sd2011_clean_small_categorical,1,1
16,Generator Loss,-0.7368100881576538,sd2011_clean_small_categorical,1,1
17,Generator Loss,-0.6446504592895508,sd2011_clean_small_categorical,1,1
18,Generator Loss,-0.41025006771087646,sd2011_clean_small_categorical,1,1
19,Generator Loss,-1.1207504272460938,sd2011_clean_small_categorical,1,1
20,Generator Loss,-1.298022747039795,sd2011_clean_small_categorical,1,1
21,Generator Loss,-0.8454570770263672,sd2011_clean_small_categorical,1,1
22,Generator Loss,-1.3709449768066406,sd2011_clean_small_categorical,1,1
23,Generator Loss,-1.3182885646820068,sd2011_clean_small_categorical,1,1
24,Generator Loss,-0.44368278980255127,sd2011_clean_small_categorical,1,1
25,Generator Loss,-0.8715037107467651,sd2011_clean_small_categorical,1,1
26,Generator Loss,-1.1561460494995117,sd2011_clean_small_categorical,1,1
27,Generator Loss,-0.8038067817687988,sd2011_clean_small_categorical,1,1
28,Generator Loss,-1.9946261644363403,sd2011_clean_small_categorical,1,1
29,Generator Loss,-2.2289953231811523,sd2011_clean_small_categorical,1,1
30,Generator Loss,-1.2435230016708374,sd2011_clean_small_categorical,1,1
31,Generator Loss,-1.798696517944336,sd2011_clean_small_categorical,1,1
32,Generator Loss,-1.6292519569396973,sd2011_clean_small_categorical,1,1
33,Generator Loss,-1.6738927364349365,sd2011_clean_small_categorical,1,1
34,Generator Loss,-1.5666565895080566,sd2011_clean_small_categorical,1,1
35,Generator Loss,-1.8174593448638916,sd2011_clean_small_categorical,1,1
36,Generator Loss,-1.8271448612213135,sd2011_clean_small_categorical,1,1
37,Generator Loss,-2.410890579223633,sd2011_clean_small_categorical,1,1
38,Generator Loss,-1.9174714088439941,sd2011_clean_small_categorical,1,1
39,Generator Loss,-2.2861404418945312,sd2011_clean_small_categorical,1,1
40,Generator Loss,-2.117921829223633,sd2011_clean_small_categorical,1,1
41,Generator Loss,-1.8426949977874756,sd2011_clean_small_categorical,1,1
42,Generator Loss,-2.109917640686035,sd2011_clean_small_categorical,1,1
43,Generator Loss,-1.9627314805984497,sd2011_clean_small_categorical,1,1
44,Generator Loss,-2.335347890853882,sd2011_clean_small_categorical,1,1
45,Generator Loss,-2.108405590057373,sd2011_clean_small_categorical,1,1
46,Generator Loss,-2.283857822418213,sd2011_clean_small_categorical,1,1
47,Generator Loss,-2.2648510932922363,sd2011_clean_small_categorical,1,1
48,Generator Loss,-2.2810933589935303,sd2011_clean_small_categorical,1,1
49,Generator Loss,-2.2430732250213623,sd2011_clean_small_categorical,1,1
50,Generator Loss,-2.592151403427124,sd2011_clean_small_categorical,1,1
51,Generator Loss,-2.637174129486084,sd2011_clean_small_categorical,1,1
52,Generator Loss,-2.4587230682373047,sd2011_clean_small_categorical,1,1
53,Generator Loss,-2.311034917831421,sd2011_clean_small_categorical,1,1
54,Generator Loss,-2.7203099727630615,sd2011_clean_small_categorical,1,1
55,Generator Loss,-2.504146099090576,sd2011_clean_small_categorical,1,1
56,Generator Loss,-2.6984853744506836,sd2011_clean_small_categorical,1,1
57,Generator Loss,-2.705779790878296,sd2011_clean_small_categorical,1,1
58,Generator Loss,-2.826666831970215,sd2011_clean_small_categorical,1,1
59,Generator Loss,-2.6313560009002686,sd2011_clean_small_categorical,1,1
60,Generator Loss,-2.6708641052246094,sd2011_clean_small_categorical,1,1
61,Generator Loss,-2.9679126739501953,sd2011_clean_small_categorical,1,1
62,Generator Loss,-3.1201424598693848,sd2011_clean_small_categorical,1,1
63,Generator Loss,-3.197162628173828,sd2011_clean_small_categorical,1,1
64,Generator Loss,-3.0866241455078125,sd2011_clean_small_categorical,1,1
65,Generator Loss,-2.9188642501831055,sd2011_clean_small_categorical,1,1
66,Generator Loss,-3.060359239578247,sd2011_clean_small_categorical,1,1
67,Generator Loss,-2.814965009689331,sd2011_clean_small_categorical,1,1
68,Generator Loss,-3.1834137439727783,sd2011_clean_small_categorical,1,1
69,Generator Loss,-3.4912824630737305,sd2011_clean_small_categorical,1,1
70,Generator Loss,-3.175901174545288,sd2011_clean_small_categorical,1,1
71,Generator Loss,-2.9681053161621094,sd2011_clean_small_categorical,1,1
72,Generator Loss,-2.7187063694000244,sd2011_clean_small_categorical,1,1
73,Generator Loss,-3.1231703758239746,sd2011_clean_small_categorical,1,1
74,Generator Loss,-3.010127544403076,sd2011_clean_small_categorical,1,1
75,Generator Loss,-3.0676352977752686,sd2011_clean_small_categorical,1,1
76,Generator Loss,-3.29211688041687,sd2011_clean_small_categorical,1,1
77,Generator Loss,-3.170726776123047,sd2011_clean_small_categorical,1,1
78,Generator Loss,-3.0110831260681152,sd2011_clean_small_categorical,1,1
79,Generator Loss,-2.9463610649108887,sd2011_clean_small_categorical,1,1
80,Generator Loss,-2.956580400466919,sd2011_clean_small_categorical,1,1
81,Generator Loss,-3.133908748626709,sd2011_clean_small_categorical,1,1
82,Generator Loss,-3.090426445007324,sd2011_clean_small_categorical,1,1
83,Generator Loss,-3.345259428024292,sd2011_clean_small_categorical,1,1
84,Generator Loss,-3.2932493686676025,sd2011_clean_small_categorical,1,1
85,Generator Loss,-3.155571937561035,sd2011_clean_small_categorical,1,1
86,Generator Loss,-3.3610029220581055,sd2011_clean_small_categorical,1,1
87,Generator Loss,-3.0439939498901367,sd2011_clean_small_categorical,1,1
88,Generator Loss,-3.2980401515960693,sd2011_clean_small_categorical,1,1
89,Generator Loss,-3.486171007156372,sd2011_clean_small_categorical,1,1
90,Generator Loss,-3.6759955883026123,sd2011_clean_small_categorical,1,1
91,Generator Loss,-3.416344165802002,sd2011_clean_small_categorical,1,1
92,Generator Loss,-3.075051784515381,sd2011_clean_small_categorical,1,1
93,Generator Loss,-2.8038129806518555,sd2011_clean_small_categorical,1,1
94,Generator Loss,-3.4886667728424072,sd2011_clean_small_categorical,1,1
95,Generator Loss,-3.804302930831909,sd2011_clean_small_categorical,1,1
96,Generator Loss,-3.5869362354278564,sd2011_clean_small_categorical,1,1
97,Generator Loss,-3.2901437282562256,sd2011_clean_small_categorical,1,1
98,Generator Loss,-2.850558042526245,sd2011_clean_small_categorical,1,1
99,Generator Loss,-3.0393426418304443,sd2011_clean_small_categorical,1,1
100,Generator Loss,-3.149559259414673,sd2011_clean_small_categorical,1,1
101,Generator Loss,-3.1457102298736572,sd2011_clean_small_categorical,1,1
102,Generator Loss,-3.1880104541778564,sd2011_clean_small_categorical,1,1
103,Generator Loss,-2.8797035217285156,sd2011_clean_small_categorical,1,1
104,Generator Loss,-3.2232532501220703,sd2011_clean_small_categorical,1,1
105,Generator Loss,-3.6410465240478516,sd2011_clean_small_categorical,1,1
106,Generator Loss,-3.630876302719116,sd2011_clean_small_categorical,1,1
107,Generator Loss,-3.4513399600982666,sd2011_clean_small_categorical,1,1
108,Generator Loss,-3.3401265144348145,sd2011_clean_small_categorical,1,1
109,Generator Loss,-3.353410482406616,sd2011_clean_small_categorical,1,1
110,Generator Loss,-3.2355456352233887,sd2011_clean_small_categorical,1,1
111,Generator Loss,-3.234487295150757,sd2011_clean_small_categorical,1,1
112,Generator Loss,-3.3803725242614746,sd2011_clean_small_categorical,1,1
113,Generator Loss,-3.483546018600464,sd2011_clean_small_categorical,1,1
114,Generator Loss,-3.2116193771362305,sd2011_clean_small_categorical,1,1
115,Generator Loss,-3.4245376586914062,sd2011_clean_small_categorical,1,1
116,Generator Loss,-3.646418571472168,sd2011_clean_small_categorical,1,1
117,Generator Loss,-2.741130828857422,sd2011_clean_small_categorical,1,1
118,Generator Loss,-2.9581615924835205,sd2011_clean_small_categorical,1,1
119,Generator Loss,-2.8158843517303467,sd2011_clean_small_categorical,1,1
120,Generator Loss,-3.176591396331787,sd2011_clean_small_categorical,1,1
121,Generator Loss,-3.034423351287842,sd2011_clean_small_categorical,1,1
122,Generator Loss,-3.1140336990356445,sd2011_clean_small_categorical,1,1
123,Generator Loss,-3.310152292251587,sd2011_clean_small_categorical,1,1
124,Generator Loss,-3.1917436122894287,sd2011_clean_small_categorical,1,1
125,Generator Loss,-2.84814453125,sd2011_clean_small_categorical,1,1
126,Generator Loss,-2.8311920166015625,sd2011_clean_small_categorical,1,1
127,Generator Loss,-3.092613697052002,sd2011_clean_small_categorical,1,1
128,Generator Loss,-2.894157648086548,sd2011_clean_small_categorical,1,1
129,Generator Loss,-2.724214553833008,sd2011_clean_small_categorical,1,1
130,Generator Loss,-2.9989218711853027,sd2011_clean_small_categorical,1,1
131,Generator Loss,-2.9056432247161865,sd2011_clean_small_categorical,1,1
132,Generator Loss,-2.911832809448242,sd2011_clean_small_categorical,1,1
133,Generator Loss,-2.965852975845337,sd2011_clean_small_categorical,1,1
134,Generator Loss,-3.1711604595184326,sd2011_clean_small_categorical,1,1
135,Generator Loss,-3.259321689605713,sd2011_clean_small_categorical,1,1
136,Generator Loss,-2.987210273742676,sd2011_clean_small_categorical,1,1
137,Generator Loss,-2.7554943561553955,sd2011_clean_small_categorical,1,1
138,Generator Loss,-3.111222267150879,sd2011_clean_small_categorical,1,1
139,Generator Loss,-3.2264959812164307,sd2011_clean_small_categorical,1,1
140,Generator Loss,-3.0000319480895996,sd2011_clean_small_categorical,1,1
141,Generator Loss,-2.7562193870544434,sd2011_clean_small_categorical,1,1
142,Generator Loss,-2.7613420486450195,sd2011_clean_small_categorical,1,1
143,Generator Loss,-2.9576258659362793,sd2011_clean_small_categorical,1,1
144,Generator Loss,-2.727959156036377,sd2011_clean_small_categorical,1,1
145,Generator Loss,-2.1535797119140625,sd2011_clean_small_categorical,1,1
146,Generator Loss,-2.9001522064208984,sd2011_clean_small_categorical,1,1
147,Generator Loss,-2.800466537475586,sd2011_clean_small_categorical,1,1
148,Generator Loss,-3.0067975521087646,sd2011_clean_small_categorical,1,1
149,Generator Loss,-2.7842586040496826,sd2011_clean_small_categorical,1,1
150,Generator Loss,-2.4984371662139893,sd2011_clean_small_categorical,1,1
151,Generator Loss,-2.1389033794403076,sd2011_clean_small_categorical,1,1
152,Generator Loss,-2.518613576889038,sd2011_clean_small_categorical,1,1
153,Generator Loss,-2.6446824073791504,sd2011_clean_small_categorical,1,1
154,Generator Loss,-2.744381904602051,sd2011_clean_small_categorical,1,1
155,Generator Loss,-2.9692635536193848,sd2011_clean_small_categorical,1,1
156,Generator Loss,-2.7880454063415527,sd2011_clean_small_categorical,1,1
157,Generator Loss,-2.352980375289917,sd2011_clean_small_categorical,1,1
158,Generator Loss,-1.8443151712417603,sd2011_clean_small_categorical,1,1
159,Generator Loss,-2.3485307693481445,sd2011_clean_small_categorical,1,1
160,Generator Loss,-2.562173366546631,sd2011_clean_small_categorical,1,1
161,Generator Loss,-2.740981101989746,sd2011_clean_small_categorical,1,1
162,Generator Loss,-2.497443914413452,sd2011_clean_small_categorical,1,1
163,Generator Loss,-2.2183377742767334,sd2011_clean_small_categorical,1,1
164,Generator Loss,-1.746759295463562,sd2011_clean_small_categorical,1,1
165,Generator Loss,-1.887576699256897,sd2011_clean_small_categorical,1,1
166,Generator Loss,-2.1559712886810303,sd2011_clean_small_categorical,1,1
167,Generator Loss,-2.8560173511505127,sd2011_clean_small_categorical,1,1
168,Generator Loss,-2.261425733566284,sd2011_clean_small_categorical,1,1
169,Generator Loss,-2.2479493618011475,sd2011_clean_small_categorical,1,1
170,Generator Loss,-2.321566343307495,sd2011_clean_small_categorical,1,1
171,Generator Loss,-1.984437108039856,sd2011_clean_small_categorical,1,1
172,Generator Loss,-2.2259535789489746,sd2011_clean_small_categorical,1,1
173,Generator Loss,-2.297222137451172,sd2011_clean_small_categorical,1,1
174,Generator Loss,-2.083972930908203,sd2011_clean_small_categorical,1,1
175,Generator Loss,-2.311616897583008,sd2011_clean_small_categorical,1,1
176,Generator Loss,-2.3046414852142334,sd2011_clean_small_categorical,1,1
177,Generator Loss,-1.8234827518463135,sd2011_clean_small_categorical,1,1
178,Generator Loss,-1.8639248609542847,sd2011_clean_small_categorical,1,1
179,Generator Loss,-1.486045002937317,sd2011_clean_small_categorical,1,1
180,Generator Loss,-1.9933480024337769,sd2011_clean_small_categorical,1,1
181,Generator Loss,-2.083421230316162,sd2011_clean_small_categorical,1,1
182,Generator Loss,-2.7608377933502197,sd2011_clean_small_categorical,1,1
183,Generator Loss,-2.787848472595215,sd2011_clean_small_categorical,1,1
184,Generator Loss,-2.0499978065490723,sd2011_clean_small_categorical,1,1
185,Generator Loss,-1.5436114072799683,sd2011_clean_small_categorical,1,1
186,Generator Loss,-1.787827491760254,sd2011_clean_small_categorical,1,1
187,Generator Loss,-1.9203381538391113,sd2011_clean_small_categorical,1,1
188,Generator Loss,-1.935006022453308,sd2011_clean_small_categorical,1,1
189,Generator Loss,-2.6278836727142334,sd2011_clean_small_categorical,1,1
