age,income,wealth
58.0,296116.0,9918645.0
74.0,346188.0,53621243.0
64.0,136256.0,41363738.0
56.0,118273.0,77306209.0
49.0,56206.0,41282770.0
64.0,132250.0,29940175.0
50.0,252127.0,7232860.0
87.0,104368.0,78751341.0
92.0,21092.0,65617340.0
46.0,108205.0,49210252.0
82.0,273661.0,44353379.0
57.0,334663.0,26555644.0
60.0,2543.0,9223628.0
89.0,26847.0,40016536.0
22.0,119134.0,40619222.0
21.0,202976.0,61391364.0
20.0,205586.0,40166915.0
82.0,57568.0,87736568.0
78.0,336887.0,15366514.0
86.0,304520.0,46470657.0
91.0,122520.0,22101747.0
81.0,309563.0,44644779.0
55.0,313545.0,74762280.0
77.0,62312.0,79690867.0
26.0,184659.0,1506425.0
63.0,139944.0,36600158.0
25.0,108556.0,85381120.0
92.0,310691.0,7436618.0
59.0,206227.0,41712826.0
51.0,15353.0,31375542.0
37.0,135758.0,47718108.0
78.0,282317.0,14967226.0
52.0,116771.0,53508575.0
62.0,86476.0,18329955.0
18.0,10446.0,71095114.0
63.0,198720.0,36696471.0
66.0,296165.0,464948.0
64.0,324274.0,46143080.0
93.0,42675.0,70693160.0
69.0,342627.0,16215560.0
43.0,258757.0,24374815.0
49.0,22041.0,68192294.0
70.0,53207.0,13136580.0
21.0,236525.0,57425478.0
68.0,278586.0,75064398.0
70.0,308907.0,80134003.0
32.0,11625.0,39462313.0
26.0,29007.0,58983019.0
40.0,288275.0,25959066.0
47.0,222607.0,30752966.0
62.0,144461.0,12340143.0
49.0,51046.0,11150057.0
90.0,284395.0,30067746.0
25.0,261212.0,58927144.0
34.0,173708.0,39417766.0
31.0,280968.0,50657602.0
67.0,182804.0,71009496.0
38.0,257709.0,25337786.0
54.0,182830.0,20270147.0
34.0,131553.0,15891618.0
31.0,345987.0,40814422.0
26.0,291901.0,22663199.0
70.0,139384.0,18046131.0
26.0,20929.0,43967896.0
30.0,103910.0,63600075.0
45.0,243480.0,63529749.0
81.0,220930.0,33211345.0
25.0,261133.0,85375279.0
81.0,22467.0,3966874.0
21.0,15999.0,1390161.0
91.0,14111.0,3669325.0
52.0,203057.0,63359710.0
92.0,141697.0,46741980.0
65.0,18586.0,20585702.0
72.0,87998.0,76414233.0
16.0,161922.0,45197067.0
38.0,188282.0,87331400.0
27.0,7365.0,17617691.0
39.0,136201.0,54101631.0
27.0,342827.0,65672600.0
43.0,268960.0,24276339.0
51.0,120590.0,29499980.0
22.0,140786.0,48142792.0
68.0,200540.0,42308178.0
62.0,172023.0,53491652.0
37.0,316693.0,40278879.0
58.0,326870.0,26911685.0
23.0,198147.0,226929.0
62.0,227723.0,17245197.0
89.0,26321.0,62429588.0
43.0,27157.0,36632693.0
