age,income,wealth
86.0,121750.0,5418900.0
89.0,189259.0,89619209.0
41.0,136256.0,45863484.0
21.0,118273.0,41308243.0
73.0,56206.0,5284804.0
25.0,149687.0,7441446.0
27.0,60325.0,38731081.0
52.0,296170.0,20254645.0
30.0,317513.0,11620390.0
61.0,38459.0,4212794.0
39.0,238787.0,30854141.0
76.0,90551.0,89552085.0
40.0,107162.0,31722357.0
54.0,305832.0,8518315.0
65.0,14515.0,121510.0
17.0,11174.0,7394414.0
59.0,13784.0,13168440.0
63.0,249370.0,29239872.0
35.0,214831.0,82862701.0
66.0,269647.0,82468623.0
21.0,349195.0,85098188.0
46.0,239817.0,31145541.0
55.0,86870.0,29764822.0
69.0,219241.0,52692393.0
72.0,10294.0,1506425.0
28.0,157380.0,59098887.0
22.0,3937.0,4385696.0
81.0,328128.0,29935347.0
47.0,101608.0,1215114.0
31.0,67663.0,76373000.0
45.0,31139.0,2720650.0
27.0,212571.0,23966718.0
87.0,81898.0,71507558.0
89.0,121349.0,54327922.0
84.0,10446.0,3598927.0
39.0,146410.0,27696980.0
58.0,156673.0,49962151.0
64.0,149909.0,64142064.0
19.0,321659.0,30195448.0
89.0,168261.0,79212001.0
90.0,49518.0,1876086.0
34.0,56914.0,14195345.0
31.0,175263.0,17636326.0
56.0,9850.0,3428528.0
33.0,173967.0,21067449.0
74.0,169414.0,71134511.0
44.0,29061.0,3464347.0
18.0,11571.0,486324.0
60.0,26726.0,3460337.0
51.0,48242.0,12753983.0
93.0,109588.0,3340652.0
45.0,68483.0,2150565.0
44.0,336704.0,12068763.0
33.0,17101.0,76926127.0
69.0,34215.0,3419800.0
90.0,1983.0,1160398.0
79.0,165368.0,44011021.0
38.0,31034.0,2839057.0
42.0,78211.0,78766842.0
18.0,26934.0,2392381.0
62.0,14692.0,316710.0
26.0,12917.0,164470.0
59.0,174257.0,47148.0
38.0,3492.0,3470184.0
46.0,34164.0,603634.0
65.0,51678.0,45530766.0
92.0,255804.0,69209312.0
53.0,17021.0,4379855.0
92.0,249142.0,21965857.0
17.0,15999.0,1390161.0
25.0,345405.0,39667291.0
52.0,81001.0,22861997.0
18.0,333499.0,69240709.0
34.0,123205.0,79082397.0
41.0,192617.0,31416775.0
48.0,4993.0,199609.0
42.0,31353.0,6335976.0
58.0,7365.0,4118453.0
90.0,31582.0,85599851.0
39.0,11533.0,38674125.0
90.0,24848.0,78273289.0
47.0,68280.0,7001251.0
65.0,1294.0,3145334.0
33.0,183103.0,51307670.0
69.0,119713.0,75990381.0
83.0,20272.0,4280912.0
74.0,100195.0,71909143.0
78.0,6345.0,226929.0
74.0,105667.0,57742909.0
50.0,305305.0,71429080.0
70.0,27157.0,634727.0
46.0,158278.0,8716379.0
33.0,10492.0,552420.0
73.0,181048.0,72909233.0
43.0,18139.0,4280157.0
66.0,3950.0,3718753.0
27.0,124612.0,56571723.0
63.0,10051.0,1275504.0
81.0,245488.0,10117087.0
88.0,16807.0,6294207.0
61.0,172288.0,67517095.0
62.0,34543.0,61340590.0
48.0,197915.0,4712148.0
54.0,330267.0,3462578.0
79.0,35224.0,296159.0
17.0,118578.0,76522261.0
78.0,127476.0,59758020.0
56.0,116941.0,16956595.0
23.0,28447.0,3727095.0
