age,income,wealth
60,24838.0,434598.0
51,6201.0,195473.0
21,127001.0,416347.0
59,28716.0,271292.0
88,27976.0,276727.0
26,12826.0,4508466.0
75,8088.0,84486.0
21,35746.0,399071.0
33,8269.0,15106553.0
94,182724.0,508873.0
26,12595.0,1739110.0
76,121767.0,569531.0
71,18124.0,4553207.0
59,7637.0,2073558.0
43,16937.0,2478283.0
20,15096.0,481174.0
58,72201.0,1519369.0
56,266819.0,81327.0
22,19029.0,367317.0
58,30169.0,371996.0
31,46004.0,265515.0
54,33786.0,274600.0
75,9588.0,341972.0
31,25208.0,425557.0
55,26019.0,151398.0
83,5030.0,229056.0
45,18981.0,284228.0
73,31401.0,562731.0
82,26374.0,325807.0
26,41481.0,437267.0
69,118701.0,307654.0
32,6597.0,1632254.0
31,14801.0,1944367.0
17,11398.0,151116.0
88,12381.0,327916.0
35,2105.0,361934.0
76,6417.0,5874292.0
17,12196.0,-19560.0
46,7396.0,1654000.0
61,12418.0,175338.0
61,29611.0,128832.0
63,40494.0,-19560.0
86,13688.0,517332.0
93,624.0,352613.0
49,178000.0,1999933.0
22,15310.0,2416985.0
85,16900.0,411711.0
71,43767.0,1926827.0
70,123883.0,111477.0
30,31206.0,292942.0
44,9070.0,232850.0
94,28909.0,1732722.0
57,21896.0,1591259.0
52,147444.0,-19560.0
67,15361.0,1002471.0
43,6625.0,538783.0
35,624.0,1566421.0
39,24017.0,274008.0
37,4719.0,367684.0
75,624.0,1767161.0
91,9565.0,10974022.0
82,15926.0,4509294.0
88,12955.0,465840.0
73,12741.0,-19560.0
20,1932.0,1763240.0
31,624.0,313877.0
31,10404.0,1688638.0
33,30557.0,6628751.0
63,21679.0,432218.0
61,15010.0,315290.0
23,19904.0,132884.0
30,48369.0,170265.0
60,10361.0,275783.0
34,20533.0,1566699.0
59,13516.0,192911.0
33,9930.0,2811265.0
66,15005.0,-19560.0
56,624.0,159252.0
25,52372.0,113351.0
66,62388.0,-19560.0
65,624.0,1805733.0
65,249192.0,346191.0
35,19063.0,82288.0
66,7757.0,1438665.0
69,2676.0,115181.0
28,33929.0,308676.0
52,11729.0,137419.0
48,160949.0,20976.0
46,32113.0,1335543.0
36,5144.0,821603.0
63,41192.0,1942968.0
84,67115.0,512274.0
47,34010.0,464403.0
75,21339.0,2434270.0
82,7030.0,847048.0
35,3755.0,293692.0
51,84601.0,258814.0
72,103447.0,-19560.0
59,119819.0,582731.0
35,12807.0,19636.0
17,39291.0,132061.0
90,12908.0,109973.0
49,4654.0,459144.0
88,624.0,378634.0
33,15792.0,2731867.0
77,23775.0,20428.0
63,27630.0,212554.0
52,5243.0,-19560.0
91,21868.0,-19560.0
61,20016.0,306353.0
69,74835.0,91203.0
76,12625.0,308713.0
38,51835.0,253817.0
87,35999.0,372062.0
26,23129.0,13843.0
21,10978.0,1127425.0
26,27288.0,227268.0
78,118638.0,278783.0
28,45509.0,12759799.0
26,44357.0,362617.0
54,7994.0,379761.0
80,8314.0,520342.0
63,12495.0,281010.0
46,5767.0,1336984.0
16,114970.0,415379.0
66,61784.0,58661.0
60,180547.0,69629.0
94,20321.0,1347240.0
91,15286.0,295423.0
42,41485.0,300172.0
79,8237.0,202930.0
37,24342.0,72604.0
50,15963.0,452125.0
68,9007.0,255446.0
60,9193.0,444401.0
84,6474.0,235833.0
57,8481.0,1275158.0
53,58681.0,134699.0
20,34573.0,100986.0
60,34692.0,349125.0
75,11343.0,7871459.0
54,10423.0,617259.0
50,176122.0,98585.0
57,27213.0,90593.0
87,40234.0,385828.0
60,11252.0,1024913.0
86,43411.0,220417.0
94,42194.0,428788.0
43,26443.0,1324951.0
54,24749.0,80854.0
24,29878.0,182189.0
62,29315.0,318286.0
58,167605.0,518325.0
46,27613.0,389518.0
40,10708.0,145789.0
34,88956.0,449500.0
31,18226.0,2423161.0
42,42506.0,390756.0
62,19573.0,529423.0
79,13775.0,320188.0
40,68997.0,340831.0
28,4512.0,1117411.0
21,22816.0,214648.0
27,18269.0,16847099.0
66,279052.0,-19560.0
41,25491.0,2653088.0
83,10580.0,129036.0
69,35894.0,364348.0
24,11138.0,2008018.0
81,17735.0,1063077.0
82,2899.0,464372.0
89,19563.0,671008.0
65,45988.0,1146121.0
92,25677.0,72738.0
57,3256.0,346896.0
87,27879.0,297139.0
57,15140.0,1287353.0
88,63320.0,334215.0
65,344588.0,2208825.0
85,42410.0,50582.0
69,20594.0,688871.0
54,14023.0,1325508.0
73,9672.0,2685485.0
49,13146.0,204981.0
46,11790.0,914910.0
66,23080.0,723377.0
61,14813.0,261916.0
85,11121.0,1098219.0
36,17378.0,390971.0
28,6356.0,572288.0
38,18832.0,211329.0
66,20537.0,651840.0
88,12484.0,7522838.0
27,64334.0,1294024.0
63,14425.0,204489.0
63,26289.0,451973.0
72,5539.0,261092.0
47,27159.0,77706.0
76,1952.0,593834.0
19,47442.0,2287095.0
50,19645.0,458035.0
60,6471.0,68342.0
92,18729.0,297932.0
71,32581.0,379215.0
63,30805.0,275405.0
36,53918.0,13067239.0
94,40112.0,543563.0
44,8333.0,1105450.0
72,31587.0,208054.0
39,44921.0,306608.0
32,105971.0,309498.0
39,7625.0,53252.0
74,62590.0,-5469.0
92,16415.0,297321.0
81,39546.0,413098.0
86,42345.0,2179031.0
74,20609.0,-19560.0
51,53573.0,179081.0
42,51182.0,16860.0
51,72315.0,157736.0
47,624.0,2048247.0
73,47313.0,398210.0
69,49552.0,337823.0
25,32312.0,359701.0
31,20450.0,68512.0
47,85828.0,307761.0
67,163384.0,424667.0
16,17332.0,234127.0
30,28447.0,253139.0
35,9523.0,5504264.0
42,21768.0,552444.0
31,21650.0,326902.0
55,20576.0,239776.0
39,2409.0,266947.0
76,25398.0,3148109.0
68,92341.0,410069.0
53,56662.0,449070.0
35,7004.0,1853814.0
47,53122.0,443761.0
24,42169.0,291005.0
92,14872.0,351030.0
84,13080.0,266736.0
32,22250.0,777157.0
33,13075.0,52012.0
58,55364.0,137755.0
34,19520.0,2317252.0
82,89972.0,501298.0
28,10709.0,184072.0
60,16214.0,1565290.0
76,3249.0,333875.0
22,19387.0,338039.0
74,5142.0,505448.0
16,32061.0,186412.0
89,13373.0,196742.0
24,28736.0,30785.0
28,18008.0,125258.0
82,39302.0,-10642.0
73,18213.0,607224.0
81,2484.0,361777.0
65,159612.0,464761.0
80,16730.0,-19560.0
35,95375.0,628717.0
59,15874.0,2495939.0
83,20753.0,-19560.0
92,6033.0,134839.0
59,93126.0,549799.0
38,3548.0,462831.0
42,50519.0,2045153.0
90,52374.0,206548.0
57,65677.0,149705.0
94,49059.0,535940.0
44,58112.0,201314.0
55,13111.0,2410706.0
64,3017.0,1406.0
36,8979.0,791701.0
29,13674.0,828423.0
51,21705.0,519445.0
70,24566.0,355126.0
70,6922.0,276088.0
74,36342.0,402850.0
80,98984.0,346445.0
37,162324.0,287170.0
22,25645.0,610673.0
92,16781.0,1745810.0
43,24134.0,2387932.0
68,15663.0,81494.0
62,30939.0,444768.0
16,33853.0,840834.0
32,28222.0,716992.0
65,17206.0,-19560.0
94,4374.0,2021145.0
33,56233.0,546227.0
91,624.0,406282.0
91,4083.0,373164.0
52,48684.0,-19560.0
65,38169.0,477699.0
49,82398.0,348309.0
64,34831.0,226963.0
46,624.0,326138.0
70,11025.0,139407.0
22,5968.0,1438163.0
66,3003.0,62054.0
88,32979.0,2110649.0
40,23446.0,2207.0
34,5742.0,7585160.0
84,8467.0,6061508.0
64,57952.0,-19560.0
26,16027.0,360980.0
65,61017.0,345810.0
28,20733.0,1550979.0
19,15639.0,-19560.0
92,14554.0,3321555.0
16,24508.0,145715.0
51,18055.0,48439.0
18,22597.0,294743.0
52,60553.0,49310.0
84,9791.0,962988.0
44,33168.0,163406.0
16,32317.0,250329.0
48,38711.0,261989.0
75,20653.0,210837.0
46,6809.0,790292.0
65,1472.0,1132634.0
91,17246.0,325560.0
80,16794.0,2364232.0
72,946.0,245535.0
82,25723.0,-19560.0
41,40809.0,170910.0
92,58132.0,-19560.0
32,6774.0,400210.0
65,164349.0,380594.0
44,73628.0,589491.0
85,27244.0,1177670.0
39,25963.0,862161.0
24,7946.0,159771.0
18,21273.0,539600.0
85,90760.0,231187.0
53,154444.0,230069.0
22,6415.0,-19560.0
78,37785.0,249784.0
36,22337.0,5050963.0
46,10305.0,492333.0
61,19304.0,1418076.0
65,45247.0,379145.0
16,31885.0,1954130.0
52,33285.0,1384824.0
82,7829.0,435887.0
16,22358.0,516586.0
93,10687.0,456323.0
79,46364.0,202772.0
41,36989.0,125624.0
32,7060.0,2320540.0
71,14947.0,2267483.0
21,15704.0,-19560.0
21,624.0,2131502.0
61,21916.0,236637.0
70,14618.0,314271.0
18,27323.0,207156.0
44,11814.0,1818569.0
55,16861.0,1840102.0
85,3451.0,2521570.0
45,23228.0,375864.0
33,26087.0,130178.0
65,15349.0,273039.0
72,17236.0,232678.0
22,70847.0,444411.0
85,91749.0,-19560.0
61,4230.0,86566.0
90,39511.0,579923.0
30,30575.0,203733.0
87,9531.0,156462.0
59,33482.0,256614.0
80,33493.0,394685.0
78,13146.0,1592893.0
30,19279.0,214799.0
55,35254.0,418586.0
21,7167.0,350468.0
63,70564.0,2255380.0
56,105985.0,380203.0
57,41944.0,7163.0
81,120555.0,843211.0
74,14173.0,497134.0
37,17803.0,31903.0
40,5923.0,1704115.0
90,64833.0,123571.0
49,29562.0,1248973.0
88,15290.0,-19560.0
84,15615.0,498754.0
16,17307.0,763187.0
38,10749.0,-19560.0
35,10959.0,57669.0
83,21152.0,-19560.0
59,36372.0,123900.0
39,2300.0,951646.0
23,16241.0,237472.0
25,18879.0,117263.0
65,39905.0,461581.0
89,7570.0,1586801.0
72,12616.0,2747943.0
65,624.0,5198.0
92,6506.0,190956.0
94,4531.0,449820.0
39,19900.0,153242.0
76,755.0,-19076.0
67,7300.0,145055.0
66,176885.0,216944.0
79,11312.0,516074.0
16,6100.0,355007.0
35,20944.0,208025.0
35,121150.0,1418919.0
58,27713.0,25002.0
25,34690.0,2149108.0
59,65593.0,141422.0
79,9541.0,340809.0
39,16953.0,682123.0
37,9069.0,80275.0
84,166678.0,8542149.0
33,166305.0,1521590.0
55,47241.0,174085.0
76,21843.0,804419.0
40,22257.0,246315.0
62,11483.0,14005065.0
50,18660.0,221174.0
29,7701.0,611905.0
55,21101.0,-19560.0
77,14888.0,313819.0
28,48169.0,2362774.0
46,10494.0,81840.0
19,19676.0,382021.0
26,22346.0,228554.0
44,25889.0,300285.0
70,59317.0,-17841.0
41,33127.0,134127.0
24,4994.0,347197.0
82,11011.0,3419503.0
53,33499.0,1430115.0
76,8626.0,195570.0
89,51010.0,321570.0
45,72359.0,1339159.0
65,13986.0,248145.0
64,29166.0,3007098.0
94,14009.0,403270.0
73,11434.0,104780.0
30,81628.0,245451.0
66,112694.0,176697.0
94,148316.0,2291649.0
94,9478.0,2925726.0
48,4940.0,3059240.0
43,109653.0,503252.0
48,100760.0,206346.0
57,22568.0,319196.0
28,15625.0,123152.0
69,624.0,1245919.0
94,29963.0,-19560.0
19,14160.0,211047.0
56,12209.0,-19560.0
82,26484.0,477223.0
55,12662.0,241713.0
94,624.0,373033.0
90,2848.0,12072600.0
25,22374.0,6683229.0
18,39964.0,-19560.0
31,21650.0,1459007.0
78,3745.0,449619.0
26,7907.0,448582.0
53,2286.0,1267476.0
27,20058.0,1030756.0
56,624.0,2411565.0
16,35297.0,135133.0
32,24328.0,-19560.0
41,8405.0,1442652.0
77,36428.0,374123.0
52,77444.0,307120.0
30,65843.0,395445.0
60,6816.0,959319.0
65,624.0,1158186.0
45,20622.0,563414.0
24,11653.0,385417.0
23,3863.0,-19560.0
53,58835.0,1789933.0
35,21982.0,11115907.0
53,11776.0,483624.0
25,42284.0,69720.0
53,9251.0,1449266.0
36,80366.0,525280.0
36,12473.0,3604241.0
36,84413.0,-19560.0
55,3163.0,145199.0
87,63576.0,404131.0
63,22517.0,294688.0
62,61761.0,611213.0
64,16515.0,371025.0
23,11352.0,5700949.0
16,10721.0,165910.0
87,7560.0,-19560.0
52,46673.0,499992.0
28,18513.0,1342865.0
93,10299.0,-19560.0
78,11071.0,245667.0
42,19094.0,1997700.0
57,27424.0,1803374.0
35,57354.0,442651.0
38,7562.0,-14994.0
31,18533.0,366229.0
55,40812.0,2017297.0
58,23178.0,340092.0
53,29314.0,356818.0
88,40535.0,2268138.0
38,28376.0,479407.0
57,48491.0,195590.0
32,5830.0,184869.0
29,13104.0,599519.0
74,40232.0,1081803.0
70,18977.0,150222.0
43,184507.0,271721.0
35,13491.0,259478.0
21,6733.0,187136.0
40,3769.0,521645.0
56,9599.0,15234957.0
86,13558.0,201088.0
66,18829.0,-19560.0
48,624.0,50462.0
91,9608.0,1320539.0
85,33768.0,478583.0
43,5541.0,122787.0
71,624.0,1692749.0
57,29866.0,1196581.0
34,39922.0,478243.0
23,36950.0,201032.0
58,27621.0,543192.0
41,3755.0,341320.0
94,15813.0,343691.0
25,118948.0,276763.0
81,14940.0,943749.0
91,6706.0,269992.0
94,16128.0,1326151.0
72,151640.0,26512.0
70,80710.0,425611.0
86,13197.0,254146.0
71,33395.0,-19560.0
16,8816.0,2068007.0
63,11680.0,18771888.0
76,6067.0,28607.0
79,26335.0,767328.0
17,20145.0,2195059.0
79,37660.0,-8349.0
57,8548.0,242177.0
35,23079.0,328310.0
54,1792.0,1984225.0
52,7480.0,410546.0
65,19308.0,210102.0
67,43835.0,1335723.0
21,5239.0,-19560.0
31,23359.0,382366.0
41,24240.0,367188.0
74,11541.0,221164.0
51,20141.0,282949.0
40,21287.0,1680172.0
26,8795.0,189151.0
86,17595.0,432492.0
30,7202.0,217308.0
73,10467.0,1146497.0
61,14567.0,461220.0
90,71024.0,379198.0
35,121183.0,182764.0
92,624.0,66475.0
37,9082.0,54335.0
91,44142.0,160421.0
54,49658.0,184229.0
52,52352.0,556361.0
77,16219.0,264491.0
93,17693.0,2235103.0
16,23382.0,1670322.0
26,18755.0,2092466.0
39,25747.0,2065542.0
49,13706.0,407294.0
67,70431.0,614832.0
57,17162.0,381054.0
80,29826.0,220246.0
42,54536.0,159746.0
29,21723.0,324479.0
22,22374.0,1401390.0
