"age","income","wealth"
89,98575,71344
60,29645,475767
72,9263,30162
90,76543,1483840
20,9127,146716
38,16293,93779
21,5224,1181136
40,12829,510778
49,131660,450000
84,8620,7430122
59,41307,9503
60,92291,35604
22,30767,181548
50,50087,477311
84,12428,212343
88,33709,5664
85,13343,342
42,16937,450909
17,43418,142874
21,37676,314417
44,41439,177359
54,32837,1097069
29,30675,37415
78,307980,4698693
91,11743,71300
73,26150,46761
78,4807,16725
16,53164,110141
90,82550,300971
33,20753,7031
17,5927,45924
44,31684,1084526
34,20624,-3927
68,18818,348455
70,8434,39789
78,43285,-18171
88,62253,170257
53,4765,6502
27,6119,643674
73,33958,-13287
32,16522,-7021
21,16721,142237
68,167333,-7624
74,21385,366906
61,7815,211896
72,28802,2786434
47,14061,206536
65,34011,-6193
23,7884,10891
39,15090,81341
52,4659,228018
71,17986,481561
55,146318,57501
25,42514,1255933
93,34493,-9135
39,17560,71577
51,58895,423271
18,624,5432559
89,28616,5664
42,16937,1061677
76,15147,-372
23,11602,1712181
91,35443,3718
24,17280,830721
94,31375,396154
48,44566,305799
93,53485,86477
75,6505,161579
51,35226,43423
65,36833,31300
59,43894,123861
38,43346,26059
92,9255,334032
87,30473,312671
34,57247,4445995
71,53592,8888
92,117316,102306
26,3558,-2273
34,55517,35203
58,103327,153790
43,21557,1609420
59,13734,61045
37,37181,972062
54,87666,68200
26,36318,2304565
35,28201,109465
19,19044,1401423
27,6119,109961
88,8981,324647
76,44544,106150
25,42514,278956
29,31635,37415
88,91833,-13920
27,15628,217030
16,27693,34369
53,5888,74934
78,307980,4818667
40,29389,219636
65,15950,391650
65,43280,371130
71,53592,8888
39,5332,2327127
54,32837,3140053
32,169344,1704630
42,37311,1405413
89,10239,211535
89,14643,133488
49,7921,211896
55,11263,319278
74,28008,46761
33,86528,356421
17,43418,6005
73,2003,366906
55,146318,73838
49,131660,450000
54,24394,3644234
50,24722,380770
75,16875,65327
84,9138,938375
49,131660,450000
20,23857,655344
58,15659,82024
74,21385,2239011
69,57095,8888
73,65693,46761
19,8119,-5839
67,13776,271486
87,117734,5966
66,73034,-5028
61,58854,32587
18,44894,932470
66,3485,761860
49,131660,6188
79,10679,-11055
32,7209,120349
70,6942,56895
79,20427,12172
82,7143,38593
23,11602,100507
67,13776,82151
23,7884,158681
33,57184,49
53,61866,717294
73,2439,2104585
53,38274,33616
88,21258,14414
53,13639,81946
51,27317,183987
71,40108,12784
88,12253,114638
71,27320,1799450
18,22945,331302
61,8983,151121
23,24543,61385
23,24543,655344
93,18358,7917
38,13487,450909
54,82546,-11083
17,5724,228640
89,14643,225265
94,13403,52052
57,3975,3051955
46,23088,1908021
20,27989,79280
65,15950,250229
55,16509,68446
34,3579,71946
61,40452,19825
60,11117,28784
71,27320,1799450
62,5062,-11135
33,67940,1483660
55,13416,-15773
89,98575,-14256
82,7143,25398
17,5724,45924
27,68470,1512827
59,38322,39684
59,43894,176478
70,29395,395833
66,20907,250229
36,2448,272954
46,47082,6941
26,6313,183049
23,15365,-17875
67,6309,393115
71,25187,208887
66,28984,163336
89,9503,-16659
18,22673,-2856
33,23468,159083
21,40133,183735
66,3485,761860
75,6979,448226
56,12169,-7069
92,117316,-14326
50,31163,366324
18,15771,151276
74,13000,3603838
48,17680,11241
38,49841,-10728
92,22740,25723
26,3585,102169
36,11601,93779
88,21258,14414
46,5049,6502
36,28811,2421
32,53138,1649209
72,30685,138673
67,5625,393115
54,2645,406998
39,5421,-16898
94,13403,33148
69,38993,26908
82,7143,-2942
87,32691,49101
55,24434,-16089
88,13499,1479339
38,49841,2260841
70,25119,29489
77,12219,-372
53,4765,2327127
49,8470,93952
63,4800,413643
53,13639,81946
55,11263,28784
38,24587,2421
49,7921,117375
70,10892,94641
74,22534,-14783
20,6694,228640
25,13035,61266
50,59168,423271
78,61933,318979
45,66542,399082
39,18031,601615
49,50922,477311
94,13403,33148
90,17816,2162
55,10715,1805038
72,23010,5132
92,37118,408667
58,51107,176478
87,18700,12172
64,27157,-8109
54,21227,58676
19,52393,212769
23,46337,6005
55,10715,1281848
58,1997,104264
59,89875,40513
81,43720,6714
41,5769,-16898
64,23516,102119
59,13734,579383
43,43521,1609420
35,63511,1483660
36,11601,1061677
54,12826,1577576
55,13416,531112
55,11263,201250
36,28811,1721677
72,8405,12864
67,44391,-1000
87,117734,3159
73,2003,121733
25,13035,61266
61,312387,941662
25,25977,959041
74,44974,-13287
92,9255,99858
53,51073,51912
50,24722,380770
25,9520,1669535
34,35541,16610
94,148860,49130
20,154988,14523
88,62253,643062
74,33230,697157
92,24393,45446
57,17225,645780
88,20372,146332
47,18503,545394
54,10022,15325204
32,8926,1863336
40,50150,26059
90,82550,126919
49,8470,148415
87,8260,25398
29,30675,37415
21,21361,510581
43,6664,46628
63,46883,1564905
24,16674,217030
92,15776,2204
57,9508,1669535
92,53725,175755
74,44974,1219419
23,15365,242148
31,31370,62716
80,36446,318979
27,18483,-10698
61,8986,1125157
29,12640,-15946
94,17270,33148
64,349355,1002750
80,40811,106150
91,35443,-9135
50,9676,1669535
67,55104,2380
60,9457,942247
64,171835,2274836
94,148860,102306
24,17280,4682102
16,10079,147733
45,11399,19805
65,31672,31300
43,30867,8504202
18,1751,102169
66,7030,1068715
67,44391,82151
27,21475,16946
64,27157,114634
44,95894,261525
88,72523,42659
48,17680,-4939
88,22428,53086
49,14279,460202
49,7921,148415
84,12428,513117
27,15695,217030
47,69566,269995
85,45511,55465
31,24864,15043
25,13794,-733
30,22605,231571
29,6853,183049
85,11113,84810
37,14894,510778
84,10771,685066
50,88014,68200
73,22433,336
23,46337,6005
24,10796,-10135
92,66467,8594874
58,103327,261525
77,82302,4818667
59,28559,234125
90,20623,187471
62,22852,184332
39,26415,2559878
87,32691,475106
51,3981,2004793
60,50064,174217
33,22022,16946
92,37118,1399624
50,26596,744387
46,8082,130743
55,59967,489203
33,23468,37415
20,12696,500377
21,21361,702732
91,113432,-14256
32,9424,1669535
35,28201,2421
18,22673,27309
40,84388,971149
26,120506,2391521
57,17225,45164
52,52389,167566
60,11876,22936
88,33709,25723
88,62253,273646
18,29472,510131
43,30867,1292491
25,5381,-14552
63,5169,13297
73,23461,1219419
62,22837,51156
53,22550,49112
52,52031,33616
92,15776,2204
88,309565,-14326
83,10554,938375
81,18824,146332
81,24813,48805
85,28267,312671
41,32660,136923
60,8261,26454
77,7881,38593
47,20951,42353
75,25328,33417
51,27317,93831
33,20753,34442
73,4628,121733
72,1642,298540
39,18031,41621
89,36176,47670
42,37311,26059
30,12803,-733
17,14570,500377
36,8420,112631
48,27573,-13713
47,18503,473138
69,12438,82793
69,28878,-19560
81,36333,283483
63,27927,114634
20,12187,20218
34,35541,1989773
41,5769,-16898
60,29645,184332
85,60062,12645
42,59217,212769
57,22914,119753
43,6664,18810
27,16944,-16282
20,79902,2586358
66,28864,213935
86,26660,49101
65,31672,500889
46,35045,1570451
21,21361,878051
53,13639,480825
67,17483,175038
46,35045,1084526
91,35443,5664
19,44547,112528
17,43418,747672
31,17355,949
84,59635,37662
44,4470,2004793
66,28992,13805
31,125876,83138
70,6942,56895
28,4967,968724
83,25771,327365
33,33303,16674
18,41757,1230173
81,18824,-8822
68,18818,481561
44,29410,17051
69,57271,144704
63,7526,83057
69,38993,161939
18,41757,88495
23,37788,314417
63,29702,102119
54,3927,104264
86,9714,334032
65,36833,100632
81,15306,917538
60,11117,201250
26,28902,522229
22,18670,40414
84,9138,938375
88,13499,2204
40,20838,-7069
66,28864,250229
37,10282,170231
48,27573,378903
77,5779,822667
16,59394,212769
92,12321,211535
36,27023,2559878
28,92151,148643
70,10892,1046253
60,50064,62745
67,19838,346145
81,36333,35950
84,6213,2224552
38,24587,1721677
25,42514,80462
34,23586,819
65,31672,-9643
82,25659,42480
34,17318,160458
25,11795,69460
62,5376,1053679
27,44470,943865
84,122026,213043
61,63751,971149
61,7815,148415
94,10809,332522
24,28632,40279
77,7881,26917
59,8495,839708
81,15106,212343
89,10469,119969
48,12731,460202
39,5475,237141
38,30838,2559878
53,13639,266367
92,53725,126701
65,36833,371130
20,16718,411384
17,18578,11318
56,67431,112645
85,78118,1912761
75,6505,89975356
26,6313,1863336
20,19044,893909
55,11654,-7069
77,13857,85362
45,17211,101289
40,38402,795702
66,30108,867370
69,12438,-17309
21,5224,1181136
54,36882,3140053
32,34861,1989773
39,5332,228018
62,5376,148415
92,117316,19955
53,61866,225637
32,17290,830721
21,34692,51516
41,5769,-16898
67,44391,77047
33,67940,112645
75,6979,448226
44,10494,1037111
21,34692,51516
57,48917,19825
84,21556,2150369
63,8226,654853
36,18607,253203
76,22478,353378
71,28916,395833
64,14797,94286
77,27638,37049
26,7439,289130
66,3485,761860
26,14327,-11729
67,55104,8888
83,20530,146332
27,42980,1989773
70,29395,395833
45,17211,42353
23,24543,655344
76,22478,3181895
18,15771,122713
71,28916,395833
30,12803,-11729
32,20484,59319
49,8470,41461
62,10420,555650
66,58935,8888
42,56946,2259478
88,228113,9434
39,26415,611881
78,43285,318979
59,5104,9299
29,8885,120349
90,17816,-8822
23,24543,-7500
74,33230,41831
53,234631,-14685
61,63751,112645
31,125876,243559
26,10012,569789
29,8933,4624
31,21258,-3927
46,35293,116547
77,110612,13186607
45,13180,206536
84,12501,426327
16,10079,147733
59,25169,213099
33,13202,362281
25,25977,597198
30,15320,242148
71,53592,2380
19,121957,412299
64,9982,329942
27,12788,-733
60,15476,109047
84,32654,327365
63,150924,5958241
78,14009,339536
22,22491,655344
78,61933,318979
20,8811,27973
32,8518,10891
66,67661,1799213
45,17211,42353
32,3074,23834
56,12169,-7069
45,9781,942247
26,10012,329942
68,18818,125689
91,9828,-18858
93,34493,5664
78,307980,3425601
60,8261,26454
29,6853,525621
20,8119,45924
22,26542,215933
59,43894,62745
32,116018,28755
55,146318,6188
66,20907,867370
42,52313,49
33,22022,878051
47,38299,228214
73,2439,403575
