"age","income","wealth"
31,20753,79280
87,8981,324647
72,52796,489203
79,15646,285322
38,29603,2260841
62,176283,-3680
77,14009,212343
45,19061,81946
67,55104,84456
77,21704,24404
33,20484,61266
19,16002,-16397
44,43521,266367
88,28616,2150369
36,27050,2559878
20,27622,114167
31,27204,16946
68,57095,32587
62,16366,45164
88,72523,101767
47,24952,159179
28,9878,319278
34,19982,142237
33,3928,272954
92,15776,187471
73,28697,1271586
89,12253,3667675
69,76872,261525
25,15628,189468
63,36833,39658
88,89058,1862
63,6198,761860
71,29395,438689
60,28559,174217
47,58763,144704
22,16674,362281
84,122026,126919
40,19874,6733
41,41226,24088
75,23461,513091
81,13507,121195
20,21133,40279
43,21186,2559878
64,3884,39789
39,2448,512620
82,3603,25640
86,34073,35950
17,20293,-7021
29,163826,-8842
86,16112,288710
18,18578,362281
94,8506,2153476
44,8081,-1979
39,2448,-5816
63,49634,-5537
78,44396,56096
22,6189,801903
17,22945,-2856
46,152082,4520
56,17946,332374
74,1642,336
47,131660,15289
56,10715,329942
50,38012,477311
58,8495,-9139
69,81800,-12690
67,18071,-6193
44,9849,148415
63,113727,810411
21,45202,97449
62,63751,-11402
88,8260,16725
69,13849,2786434
37,18031,-9672
90,12406,119969
44,19495,460202
69,29395,29489
90,10344,857031
89,9503,788135
50,47082,1797216
56,24394,1577576
16,13766,1401423
38,49841,585818
86,64775,49130
91,9255,-11055
80,20530,7917
29,132235,32633
69,10892,1805038
21,73670,40513
19,183981,-8318
76,6117,320353
65,10604,752274
37,43346,3648
66,5623,-15872
88,20941,82368
29,182746,33320
94,35749,40075
26,5381,1863336
72,8927,1068715
26,3302,3051955
54,12826,1097069
26,53818,3569869
62,40452,10483
34,3074,71946
59,15453,74433
57,22914,475767
20,44547,2304565
52,4659,795891
69,7183,68575
71,13306,2273362
32,31370,510131
94,16210,-372
43,17211,93918
56,12169,157045
75,23461,403575
49,18027,477311
45,10494,1046253
32,25004,597198
37,52212,1612360
62,8986,130743
62,60804,15721419
77,13857,119969
26,14755,-14962
19,121957,-6247
47,27193,17830
28,22605,133575
55,69837,-112
37,129198,-8318
35,9424,-3517
18,44894,98518
16,44894,1255933
53,4659,9299
88,13499,7723
19,8811,525621
74,28697,65327
27,12788,20218
77,82302,273646
49,38012,116547
28,10778,12059
61,58854,2220204
54,146318,51083
38,14894,544096
70,39610,-8545
67,13776,77047
47,31673,1216426
41,20838,1721677
34,23468,278108
45,4470,884152
57,8315,1327003
18,19502,-10698
65,10604,10891808
94,28220,2149630
25,14755,1558965
84,66460,12757
45,21557,11241
67,58935,42995
65,49234,867370
84,14451,271257
66,11430,-4053
32,116018,153790
63,11421,94286
38,14894,37103
84,32654,9365
34,20484,160458
52,58895,727715
26,14755,1643020
38,129198,306177
21,105611,-6945
41,53619,-10450
23,15365,-17875
43,31322,1405413
51,38274,33616
71,13306,2786434
56,18236,3331006
21,28529,61385
42,29971,264285
30,9075,-14552
92,11849,-14922
63,65595,257028
87,20372,85490
87,30473,45446
64,6198,9490340
18,23863,-2856
81,36333,704780
67,28984,49040
21,10796,147733
52,179477,562013
60,11876,1564905
90,35443,86477
65,30715,13805
71,48895,481561
54,17946,26709
94,7500,25640
51,52864,26626
65,12629,371130
61,43506,-5537
81,20427,96767
54,69837,51083
16,1751,272954
71,160266,-11083
78,30548,40928
19,80748,32633
56,15423,1577576
27,91399,28755
94,16116,-372
34,7209,474908
35,14391,28275
59,94310,112645
52,95449,40513
89,42872,-13556
75,22534,222989
48,5049,131699
71,76872,-5028
16,43418,163658
45,13180,477311
20,39382,80462
25,18483,180565
20,16002,189468
78,16703,-372
64,39541,82024
33,17318,893909
46,14061,51912
27,36318,88495
59,9508,1346803
40,32457,217039
52,51073,159179
50,57144,26626
19,23857,708016
36,17560,22593
90,53678,3718
29,12040,122713
40,32457,153581
86,32654,327365
40,53619,2220204
87,10239,35795
90,9828,334032
44,24098,267685
26,68470,33320
92,11743,1214309
53,3593,-16248
16,18068,12791
36,14894,81341
65,31672,163336
42,86119,1704630
75,6089,89975356
21,7884,31638
81,18824,7917
93,24393,14414
71,28916,5132
42,21537,58014
83,10554,291923
72,7065,63145
61,26905,763080
78,104069,49130
59,12701,1564905
32,55517,84456
74,4628,448226
65,23516,175038
56,69837,422112
63,6198,2720052
73,28802,391259
51,6968,1053679
58,22914,186657
36,26415,510778
78,22254,970310
57,28559,65035
47,38012,1570451
90,11743,-14922
66,6309,-15872
72,65693,-11402
65,23516,213935
72,26150,1799450
64,25966,-5537
42,12829,109465
45,8081,-14897
34,33303,510581
63,43280,184332
86,11715,121195
39,22688,666734
36,11209,147733
77,29792,60944
90,14087,18695
57,28559,9503
59,48917,22936
22,167813,269995
60,175463,209994
63,16541,529128
30,8885,643674
60,16986,72011
60,33716,579383
25,15628,-7021
76,307980,3124755
32,6953,90617
21,5224,109961
44,9849,93952
46,50087,128296
42,20838,795702
85,13343,68954
27,7439,968724
43,24930,585818
56,121742,-7624
60,9508,2327127
38,5332,30641
92,24393,45446
64,29702,213099
20,9127,158681
73,5188,116613
88,14643,573096
30,94838,412299
51,36418,-4939
46,44852,206536
32,31370,61385
33,3579,599791
74,6089,222989
19,79902,882246
16,38814,932470
21,15365,1558965
71,6956,413643
55,30122,58676
64,4800,393115
88,6705,2153476
56,26116,68446
52,234631,882246
59,15674,82024
48,29507,-13713
63,5237,8327
21,32577,1801
39,2998,-5477
22,88609,15289
77,29127,353378
71,63399,1649209
94,16210,91120
17,31244,15043
25,9520,-14552
59,16337,1564905
64,15950,123861
85,9714,56770
45,11928,17384
59,7294,117375
27,6313,10891
52,16360,545394
41,22375,93918
64,10604,569789
25,120506,-6945
71,164694,261525
34,24864,7031
36,16293,28275
93,76543,8594874
42,7082,609661
64,16541,174217
33,21258,51516
64,46591,-7225
47,14279,266100
37,37181,217039
45,11399,-1282
68,29420,-483
62,20430,123861
49,26596,288422
71,16334,-19560
84,66460,4818667
61,26905,15065
59,11117,-17826
85,78118,3159
65,46591,3493868
28,12040,160458
92,17816,82368
36,30838,71577
49,24952,906202
47,50922,41903
62,13211,-14589
45,7563,-11135
23,10796,16745
29,12803,-8515
23,73670,-14685
58,41307,477050
36,8697,-11135
73,2262,3603838
19,6694,27973
82,26727,6156
19,44547,1230173
60,29645,19825
61,18341,10483
89,7352,53657
34,23468,655344
57,94310,-5190
68,63399,4451
88,36176,243984
48,9459,131699
40,3867,301111
23,5884,45924
83,36333,178182
29,32657,37415
28,15320,122713
75,12902,191402
78,59244,699365
84,14451,35795
50,8470,36522
36,5332,609661
79,33011,193692
62,60804,26626
16,44894,46838
33,33303,819
53,27317,57125
70,40108,209324
44,58213,110141
34,14391,60394
27,68470,269995
77,23435,112579
71,160266,-12690
28,15991,12791
54,30122,157045
32,17355,3307836
50,9459,237141
25,18982,11318
32,86528,148643
77,6117,76645
43,9781,18810
48,38327,305799
42,5293,130743
90,148860,5966
64,6198,1068715
55,24394,1577576
67,67661,1799213
81,11576,857031
92,11462,103601
93,34493,126701
19,30021,21211
88,72523,8989
27,3302,23834
33,31370,25782
90,76543,4698693
63,10086,615352
42,20838,-8009
63,4800,83057
86,11713,339536
91,13403,-14527
29,12803,15417
51,51073,-1282
44,31322,89643
67,28864,-1000
21,11127,569789
68,11382,235109
53,2378,23834
89,30969,287389
50,47082,336110
52,3981,884152
67,20720,346145
91,62792,42659
38,17560,28275
44,21186,1487501
88,30473,783702
65,34011,49040
63,5051,393115
77,59244,12645
45,13180,177359
84,13343,-12399
68,36035,161939
22,24543,16946
42,43069,22593
42,12829,1609420
86,10771,339536
43,31322,3859892
60,8495,58271
54,63426,1605987
52,52031,177359
66,67661,235349
44,8081,-9139
47,8470,228018
66,8116,-15872
72,18758,-9140
68,27320,2273362
94,11743,103601
43,4470,102169
90,18358,288710
71,12438,-17929
42,52313,2380
70,13306,-17309
18,41757,35774
38,8420,18810
36,14894,666734
30,92151,427938
21,13711,151825
49,11992,-13713
54,146318,159859
73,28697,1271586
30,9878,569789
45,31322,1084526
21,11127,-11370
18,10323,569789
40,19790,23768
56,87666,73838
46,27482,-3251
19,16718,104501
88,30969,193692
50,58763,15721419
60,17234,-14589
80,31440,52154
90,120665,1862
56,10715,1281848
43,43521,28275
47,69566,427938
74,23010,41831
61,5062,117375
74,28697,-14783
25,44052,80462
28,8885,10891
78,22478,2149630
48,11992,397499
47,35045,230247
32,124283,90200
78,4807,76645
45,24098,54642
77,16703,12172
25,21475,133575
63,8226,475046
47,43081,305799
85,22552,783702
26,3585,71946
74,2756,-13287
27,14755,69460
61,20430,174217
61,7815,46628
62,13211,76254
28,32657,-3505
36,27050,24088
58,38322,75876
46,16681,177359
68,10892,1805038
61,43035,14420
66,71822,261525
84,110562,-14256
29,6853,1863336
19,16718,180565
43,19061,24088
60,8495,839708
92,48854,704780
33,3947,599791
52,52031,17830
46,48012,17384
54,24434,1762847
26,16006,40414
76,23435,42480
85,59635,1210162
70,50897,209324
50,16681,380770
50,7921,237141
47,44852,33616
77,104069,1862
58,60840,727715
39,4106,-10831
59,13734,174217
69,8434,5484489
19,12187,125148
69,12581,-18975
20,8119,-14552
92,35443,271894
54,17946,1577576
94,16210,285322
61,22852,119753
88,20372,60994
16,13766,830721
47,6946,158166
70,81800,257028
80,20530,54746
55,32837,1044458
59,22914,-8576
20,121957,-6247
62,40452,119753
88,23668,45365
78,61933,699365
24,101661,40513
30,8933,-14552
83,3858,16725
80,10554,-16299
87,36379,106150
90,15466,23017
84,60062,12645
18,10079,615352
51,104548,882246
62,151789,422112
63,11421,114634
74,33230,191402
48,26596,-14326
40,140935,35604
