"age","income","wealth"
47,4690,1346803
49,44566,17384
21,44894,41903
64,10420,-11370
70,13306,81341
68,12581,173833
84,40747,8594874
44,31322,1850940
71,74950,422112
60,15476,-11729
66,12629,450909
48,44566,-3251
32,27204,601615
49,35226,33616
77,44974,5984
86,10771,7723
89,17270,6156
28,63511,450000
25,39050,3644234
53,2918,63145
61,12701,15417
26,4842,36522
52,16360,-7069
94,10080,30465
55,16509,-11729
33,42514,1487501
17,27622,37415
40,16016,411384
91,19154,685066
45,53619,-6945
24,5724,5432559
64,20720,-4053
61,34160,12784
17,21115,-16445
34,15628,266100
88,10080,293356
20,18670,42587
19,88313,-7624
74,33958,89975356
28,13035,235070
61,8983,15325204
74,12175,970310
77,14034,93271
23,59394,68200
31,12803,568456
89,13403,342
17,16674,-17875
54,24434,1801
25,3302,12196
60,60840,225637
90,13039,327365
41,18607,1044458
23,19502,-7500
58,1997,441011
68,40666,200260
68,12581,235070
75,21385,161579
78,3858,-16299
59,19769,867370
36,11928,56130
46,234631,361948
69,6942,116266
36,16016,317633
54,9508,-11370
64,15950,362281
26,37179,51516
68,27320,-8109
68,97652,-6945
56,24434,1282839
19,10323,262368
82,37357,27157
93,7500,-12827
50,27573,1420137
69,13849,125148
60,13734,1061677
75,28008,56770
37,21557,160458
85,24340,2162
19,40807,163658
75,9263,-14922
19,167813,-6247
54,22914,-7069
49,51073,6005
70,19444,-7225
71,40108,39684
38,21557,3648
29,125876,-112
25,44470,157045
54,10642,569789
63,42457,-5622
72,7479,9299
77,29792,391259
78,10679,211535
91,24393,33148
46,38012,3140053
70,57095,110141
94,18358,48805
81,26727,42191
40,129198,626824
92,19340,52052
71,25187,3493868
77,63199,222989
46,24722,639307
43,32660,-3251
60,20430,-7225
85,240617,19955
59,38322,51932
30,46592,1850940
26,2766,90617
66,29702,-8576
45,29410,1721677
26,33303,58676
39,24098,819
24,40133,116547
71,25743,208887
26,15991,397499
73,30685,161579
65,28984,9503
48,58895,1605987
61,16986,-12104
71,12438,70524
87,35895,917538
71,28916,12784
29,182746,96924
69,48895,-12704
91,19614,96767
81,7662,1214309
92,8981,-18858
54,67431,32633
71,12581,362281
89,26302,179606
58,1997,91355
64,30108,82151
45,5771,-16898
47,4659,272954
59,18748,-8109
46,27317,317174
45,32457,144420
84,8620,-16659
26,8518,147733
50,27317,57125
59,8983,12059
84,38309,1997654
57,17946,33248
33,169344,54940
37,41439,79280
41,10282,555650
53,179477,1649209
59,16497,-17309
88,21258,396154
68,18818,108779
66,49234,213099
94,53678,175755
25,17963,585818
82,2634,68954
64,5623,609661
