"age","income","wealth"
77,110612,101767
81,36333,35950
19,15452,173833
59,33716,-8576
32,33303,62716
30,132235,28755
60,20189,72011
65,25966,49040
18,29472,331302
72,4559,298540
54,82546,-4010
25,30416,10461
36,28811,188954
34,31363,15043
59,16986,82024
48,17680,101289
86,11713,114638
25,20042,1282839
34,31363,708016
32,3490,71946
67,20720,240938
74,21385,1787344
72,14034,82793
58,14360,235070
30,9878,569789
92,24393,25723
88,21258,32547
84,66460,170257
22,30563,70424
29,12640,-15946
64,10086,147733
78,29587,2805030
63,4800,-15872
84,59635,6714
45,24930,54642
78,19912,42191
82,33011,178182
41,25570,179116
90,19210,96767
32,14391,362281
43,11928,1799988
75,7479,65327
21,21361,510581
66,28984,391650
16,59394,-10450
38,13487,1061677
43,11928,1292491
43,8081,58271
60,9457,1327003
64,171835,209994
59,38322,2374512
94,22109,52052
44,10494,555650
47,38327,86651
42,3867,69439
54,36882,1097069
70,36760,-13352
93,31372,-8956
92,15782,225265
19,79902,33320
78,61933,318979
94,10080,1214309
38,16293,510778
78,4807,2153476
46,16681,906202
71,6380,56895
22,17528,-10698
26,16006,242148
56,38783,1097069
46,38012,477311
52,15066,206536
73,6089,3603838
70,15012,577382
82,31383,57345
26,120506,2391521
32,7209,10891
82,25659,673091
52,52031,89643
42,53619,2259478
17,5724,228640
25,39050,1230173
58,8418,-14897
61,43035,202005
63,52673,324062
66,58935,144704
55,10715,-10135
19,44547,943865
29,12640,70524
41,64637,112645
82,33011,48805
69,40666,161939
85,45511,12645
37,22688,109465
89,10469,-16659
28,8482,1863336
26,17279,1420137
21,11127,201250
88,5393,39133
23,37788,-2188
61,8986,1669535
36,2998,71946
94,33492,1997654
26,14327,-733
77,21704,14414
76,12175,103601
24,16674,15417
92,15782,288710
70,29395,-8545
85,11113,149611
30,15991,242148
38,49841,93918
42,59217,1649209
24,12232,-733
84,146339,8989
16,27693,-2856
90,8865,134629
65,15950,49040
65,65595,209387
84,140140,2893
30,9075,1327003
52,4659,442353
80,12275,339536
65,16541,163336
64,7696,62902
70,97652,2769584
80,40811,47560
26,7439,120349
64,27157,102119
19,15452,173833
40,5771,474908
39,92539,-3680
25,44052,932470
25,20042,3307836
73,28697,1219419
62,5062,1346803
61,63751,971149
26,10012,16745
87,19614,187471
39,15090,3434
45,17211,101289
88,12253,84810
27,15695,242148
74,2262,-18807
43,21557,585818
69,181278,18461
60,9457,23742
30,15991,-17875
25,39050,1230173
70,10892,1281848
23,11779,1657584
63,49634,125112
44,31684,1084526
16,27693,34369
22,13711,173833
78,4807,2135136
32,33303,159083
85,28267,305459
80,21126,2150369
76,12175,85362
52,52031,51912
88,5393,822667
78,14009,179606
81,240617,1862
43,19381,-8009
67,11430,77047
69,62689,225637
90,76543,124963
59,25169,234125
51,27317,-3251
82,31440,-3252
94,19340,85490
70,36760,161939
25,30416,588849
29,8933,109961
20,18353,4682102
54,32837,3331006
58,1997,441011
81,8723,-10398
92,12321,149611
77,27638,-12680
82,25659,42480
84,140140,505963
62,22852,551100
63,46591,1564905
39,19636,37103
23,24543,-7500
63,7526,367092
19,183981,23364
46,78621,136356
74,52796,-5046
62,60804,255603
92,14087,-14527
18,1751,116266
59,15674,477050
48,24952,744387
79,6192,53657
77,29792,2149630
62,10420,-10425
89,23668,5664
27,42980,76900
43,5587,237141
67,6309,4529120
90,31345,5664
47,14061,336110
44,4470,2004793
55,19836,220233
31,27204,222935
78,43285,145652
63,27927,763080
86,16112,2204
54,21227,-16089
66,30108,3493868
77,13857,-372
21,21361,878051
33,6953,46628
26,120506,51083
54,26116,20066
86,58978,-13556
48,44566,177359
47,18503,101289
29,49818,54256
43,7563,83080
60,15476,109047
22,6189,525621
73,10012,2104585
73,26150,-5046
76,22478,353378
75,8927,33417
42,56946,3569869
44,13334,19805
69,62689,225637
81,36333,1029331
59,41307,9503
32,20484,1282839
59,25169,-7225
54,19221,68446
77,12219,103601
65,15950,163336
83,24340,60944
18,14858,411384
30,9878,569789
55,121742,6188
77,59244,193692
81,18116,96767
63,5051,9490340
85,13343,288710
45,9849,1125157
27,6119,1863336
77,7881,70614
33,22022,510581
43,19381,1799988
47,18503,-4939
78,307980,3425601
88,91833,126919
60,94310,-8318
19,8811,45924
54,87666,356421
30,22605,317174
37,26942,2559878
45,17211,267685
64,27157,551100
23,37788,278956
27,21475,510581
87,13039,91120
77,29792,-12680
64,9982,10891808
23,24543,215933
67,55104,144704
92,10959,-16659
44,31684,1570451
92,15782,342
41,5769,-16898
37,29603,2421
78,43285,318979
57,15453,257080
54,10022,15325204
60,15476,94286
72,30685,-18975
55,10373,12059
86,58978,25737
63,8226,5484489
42,32457,666734
74,44974,-13287
24,10796,1805038
31,25004,16674
55,10373,170231
56,67431,136356
44,29410,54642
81,43720,35950
79,10693,-16299
65,65595,626824
28,19370,1401423
70,8434,91355
83,24340,271894
77,82302,385909
31,2766,-16248
71,36035,-13352
20,10014,329942
21,19392,-9833
36,18607,71577
80,40811,47560
45,13180,81946
39,26415,1721677
72,4559,-632
87,18700,96767
65,65595,626824
63,46883,39684
32,17290,189468
56,6581,148415
27,53818,-10450
52,52389,324062
88,42872,6714
78,9411,19029
91,35443,-9135
56,12169,1762847
49,43081,41903
20,183981,4983753
71,76872,63117
42,86119,159859
48,58763,324062
21,40133,80462
18,14858,568456
48,17680,230247
49,63393,12206
70,108171,18461
53,38274,89643
66,20907,13805
28,32657,278108
69,57271,48019
68,167333,-7624
65,8744,56895
69,57271,8888
34,20624,1801
17,43418,747672
29,45142,353138
89,36176,1399624
37,37181,28275
81,24813,673091
65,25966,250229
49,2918,390185
48,4690,9299
32,33303,62716
88,20941,187471
36,10042,615352
47,25623,80748
47,25623,-1282
30,15991,242148
90,31345,-8956
33,53138,-10450
77,44396,106150
20,6694,-5839
63,8226,367092
65,30715,-9643
34,4842,228018
39,17560,37103
85,44840,25737
66,20510,867963
62,16366,22936
94,17270,164749
55,16509,531112
26,7439,262368
32,8518,90617
61,312387,-6247
33,6185,-5101
25,30416,522229
27,42980,76900
56,18236,-12104
16,10079,2985
37,10282,2985
61,2339,390185
67,20720,240938
82,15431,857031
82,40747,35950
66,58935,48019
42,6677,58271
45,11399,460202
83,33305,56096
63,27927,33248
65,49234,100632
40,5771,-16898
92,15776,91120
92,12321,84810
25,42514,35774
39,7518,112631
66,28984,49040
61,17623,39658
70,23770,-9140
57,17225,337565
43,21186,-8009
57,10642,752274
46,44852,86651
55,59967,20862
57,3821,441011
74,5188,222989
53,51073,17384
17,18578,-10698
26,6313,10891
19,154988,363570
25,30416,597198
25,1645,-2273
59,41307,9503
81,18116,7917
34,4842,228018
53,52864,84456
82,25659,178182
24,17280,1420137
51,58895,361948
23,37788,80462
55,55913,167566
35,63307,105864
57,3975,4056720
70,10892,-17826
33,8926,147527
46,11038,1228780
30,12803,-8515
72,4559,54713
20,27622,-7500
73,28697,697157
59,43894,39684
69,181278,5958241
72,28802,-19560
91,11462,119969
78,307980,4698693
90,19210,132921
82,15431,420979
94,11849,788135
84,64775,1483840
64,18647,20079
72,28802,-19560
50,9676,942247
61,20430,15065
23,11779,69460
17,5927,-5839
53,2378,554782
94,11849,788135
36,28811,23768
70,8434,147432
55,46896,58676
65,30715,100632
66,7030,12196
57,17225,337565
62,22852,33248
80,10889,426327
35,87816,32633
39,26415,2421
84,6213,892471
33,3928,-5816
90,82550,300971
40,84388,112645
58,16497,45164
59,14306,125714
54,3927,104264
38,124446,57501
89,28616,140600
32,17290,60394
60,34963,-5622
86,9714,-16659
51,36418,1487501
87,26302,704780
75,10504,492771
69,12438,520558
28,12040,100507
57,7545,26454
30,182746,23364
64,5237,63145
37,29603,211426
47,27193,80748
40,84388,-4010
66,58935,2380
72,23010,209324
53,38274,51912
73,2003,1787344
61,34160,10483
81,15306,857031
43,8081,-5101
26,7439,183049
38,16293,450909
65,49234,500889
79,20427,2162
90,49929,1399624
44,31684,43423
79,10693,-16299
69,12438,13265623
83,2634,16725
72,1642,761860
43,6664,-3517
32,67940,104392
41,64637,399082
24,105611,-112
27,15695,-17875
38,30838,1721677
86,16112,2204
84,17720,392398
42,6677,47866
38,47366,93918
75,14552,391259
63,33337,-8576
81,2061,53657
37,22688,211426
79,20427,96767
70,48895,298945
40,84388,560553
86,11713,18695
43,7563,40592
47,4509,73023
31,2766,-10831
82,40747,6714
92,27739,-3843
65,16541,250229
21,30563,141019
40,19874,253203
56,38783,3140053
89,9503,201878
41,140935,15289
20,8811,228640
94,11849,332522
20,23674,215933
85,60062,52154
57,3975,271023
45,11655,480825
75,14552,33417
68,3387,298540
42,56946,49
32,67940,-4010
94,13403,164749
88,91833,427862
86,34073,38705
53,234631,23364
85,35854,224472
31,21258,34442
26,36318,1989773
86,11715,18695
50,88014,128198
37,26942,1721677
50,24722,380770
46,5049,609661
89,10469,-16659
18,22263,27309
21,30563,51516
36,52212,212769
36,8420,40592
55,55913,120506
38,27611,1721677
71,15603,20402
20,10014,15325204
22,22491,-7500
61,312387,-6247
75,16875,33417
56,6581,26454
32,16522,317633
23,45202,98518
21,6189,90617
48,61167,717294
33,17963,189468
51,35226,116547
65,8744,8327
52,15066,19805
89,6705,25640
43,43521,8504202
28,12040,69460
77,13857,7367
65,30715,371130
37,22688,217039
36,8322,46628
62,19508,143418
62,5062,1346803
32,16522,362281
87,117734,1862
60,11876,109047
62,18341,15065
94,47316,164749
72,1642,63145
47,69566,-4010
29,8933,109961
53,52864,311728
25,5381,968724
70,108171,-7624
94,22109,164749
32,25918,317174
38,43346,-10728
78,97513,3425601
94,15466,52052
73,33958,191402
64,5237,298540
85,11113,260453
26,7439,158681
43,5587,-16898
47,199489,422112
80,36446,193692
49,63393,105864
88,72523,27157
85,22552,475106
72,30685,-483
83,11576,121195
27,12788,-11729
43,8081,130743
46,35045,1084526
52,49113,89643
54,32837,20066
29,163826,243559
85,13343,225265
52,104548,235349
78,7662,25398
82,31440,45365
78,19912,7917
55,10373,170231
37,14946,3434
91,9828,149611
60,12701,186657
66,20907,250229
89,28616,140600
81,34210,18261
74,21385,4112
31,21258,228834
94,37382,52052
86,9714,-18858
78,19912,40934
29,8933,158681
56,38783,3331006
63,8226,83057
84,21556,3181895
73,26150,5984
37,19270,71577
55,46896,47001
18,22945,331302
32,3947,-16248
65,65595,1799213
56,46349,20066
38,47366,93918
62,10420,1037111
43,19381,585818
28,12040,1657584
67,47447,175038
54,87666,32633
37,8697,-3517
31,2766,71946
25,30416,588849
52,95449,4520
90,35895,86477
62,60804,255603
62,60804,717294
67,5625,475046
78,36422,145652
34,35541,1989773
25,42514,183735
77,29792,2149630
59,38322,174217
68,11382,13265623
39,92539,4520
73,26150,41831
34,57247,4445995
38,27050,188954
73,12902,6088891
92,14087,4803
76,110384,4698693
54,82546,399082
78,7662,256434
20,121957,-8842
71,76872,-5028
74,33230,5984
94,62792,8594874
36,18607,264285
89,14643,573096
64,11421,211660
38,49841,2260841
76,12175,85362
35,63511,138034
20,12696,151276
72,4559,298540
89,10239,211535
27,16944,15417
64,9982,329942
88,72523,42659
43,6664,-5101
69,62689,20862
76,110384,3425601
79,9324,19029
50,50087,6941
64,6198,761860
26,14327,61266
72,8405,30162
32,8926,10891
48,24952,378903
39,26415,22593
78,61933,106150
94,16210,-1483
17,43418,142874
92,55958,699365
47,18503,-14326
16,10897,1037111
90,35895,699365
34,3579,-5477
28,94838,-5190
60,15476,211660
16,31244,331302
77,27638,86268
57,10642,1281848
20,6694,31638
33,4481,675213
70,25119,29489
