"age","income","wealth"
83,2634,76645
38,124446,221300
92,15782,271257
93,18358,288710
51,28767,54642
78,307980,-9506
49,10810,752274
57,9508,9299
53,95449,269995
66,7030,12864
63,22852,1800860
60,50064,114634
33,57184,49
51,2378,301111
49,18027,-14326
56,63426,12206
71,76872,18461
57,10642,-10135
46,6946,148415
67,2571,-15872
40,5421,10891
33,17355,60394
44,19495,477311
64,14797,624460
40,26415,58014
84,8620,892471
32,8926,90617
34,48434,112528
75,28008,-13287
80,13612,132921
64,10086,-11370
90,20623,339536
22,7884,237141
71,25187,348455
19,21133,702732
61,17623,624460
88,22428,14414
45,9781,2327127
28,36794,314417
49,59168,84456
55,19836,3140053
73,148565,46761
93,7500,16725
21,21115,16946
19,79902,1512827
84,146339,-9506
38,27050,6733
79,21126,312671
22,15365,20218
86,28267,45446
46,38012,128936
28,8482,525621
88,228113,5966
54,146318,261525
47,23088,80748
62,2766,102169
35,17318,295378
46,38327,177359
55,146318,136356
90,31345,37049
70,10892,-10135
46,13551,81946
76,27638,9365
42,29971,-10728
56,26667,3331006
20,15452,151825
62,5376,40592
26,16944,1712181
44,5587,47866
52,5888,1125157
43,8081,45924
16,43418,46838
33,3574,512620
29,45142,112528
32,7209,117375
32,14408,-733
92,55958,178182
47,199489,-14685
21,5224,146716
20,7026,1053679
29,30675,-3505
48,88014,6188
44,13334,305799
19,8119,27973
82,11576,-14527
22,11602,-14962
28,32657,510131
54,30122,-6095
49,16190,183987
67,27225,529128
56,142031,112645
81,34210,45446
20,79902,427938
35,31363,24088
29,15320,1657584
67,17483,72011
93,31372,475106
83,7143,16725
49,61167,1605987
71,36035,26908
54,2645,102169
89,36176,408667
37,29603,-9672
24,164036,-12628
59,89875,112645
66,58935,8888
71,27320,948089
46,3420,406998
65,10604,4685766
22,46337,932470
94,13403,1214309
88,20941,96767
59,89875,32633
60,9457,-3517
57,15453,82024
65,15950,512980
52,46700,284542
18,15771,-16397
29,15991,135497
50,31163,1487501
54,24434,68446
84,14451,426327
16,14570,142237
89,30969,-12208
60,29645,337565
51,52389,311728
68,11382,-17309
52,6968,1125157
21,21361,1801
26,5381,93952
69,57271,324062
69,181278,257028
44,58213,84456
60,29645,579383
83,3858,70614
20,121957,363570
60,8315,289130
84,140140,8989
72,9263,1068715
39,26415,3648
67,44095,234125
50,26596,937631
37,28811,611881
68,30594,-12704
86,11713,1269051
46,11038,1281848
20,12696,362281
47,78621,148643
26,42980,1989773
46,11038,4685766
72,14034,-9140
34,23586,1801
90,20623,4803
81,240617,-14326
86,26660,9365
53,19569,-4939
61,43035,186657
88,228113,3386
21,167813,51083
28,92151,35604
54,11263,10891808
53,52031,33616
67,6309,9490340
59,43894,114634
43,21186,1609420
78,104069,1862
77,59244,408667
72,9263,1068715
89,10469,179606
46,18503,1797216
86,35854,12645
77,5779,2153476
67,6309,13297
64,349355,-12690
31,34861,1850940
36,14894,450909
84,140140,213043
49,50087,937631
20,80748,2391521
83,14454,71300
20,23857,331302
19,80748,-8842
58,16497,61045
88,228113,505963
49,16190,19805
39,15090,295378
79,26910,25737
45,17211,-7662
29,11799,173833
73,12902,403575
26,39050,80462
90,28220,-5742
65,30715,184332
71,25187,125689
88,12533,60485
67,2571,367092
90,49929,145652
48,31673,86651
65,8744,13297
69,63399,1605987
89,36176,25737
88,36379,126701
63,10420,4685766
79,10679,149611
61,2339,406998
63,10420,-11370
73,8927,448226
56,69837,83138
46,44852,49112
34,23586,597198
43,58213,225637
17,20293,1420137
33,34861,76900
86,11715,60994
20,183981,941662
92,15782,71300
69,11382,9878
38,49841,2260841
54,87666,-11083
39,19636,611881
55,146318,68200
61,34160,477050
94,10080,788135
71,28916,-12704
89,14643,103601
49,26596,305799
27,22039,231571
81,15306,211535
16,53164,1649209
56,63426,110141
67,44095,125714
80,63927,4698693
36,2998,-5816
30,11799,1657584
42,86119,5094
27,12788,362281
44,41439,26709
29,6853,73133
33,14391,362281
25,26159,278108
81,15646,92131
74,33230,89975356
25,14755,300267
82,31440,25737
31,3574,-5816
26,10012,1037111
30,49818,932470
63,33337,24974
80,63927,1912761
65,43280,108779
53,4659,228640
26,17279,639307
62,33337,1564905
42,37311,-10728
17,5927,228018
34,31363,1801
69,6956,8327
19,48917,943865
61,151789,-3680
34,79446,-11083
32,17355,1063249
44,95894,40513
16,27693,114167
54,36882,-15773
81,8723,324647
74,14552,93271
36,10042,10891808
78,36422,178182
49,9676,801903
33,9424,-5839
63,19508,624499
70,15012,-9140
73,7479,6088891
79,6192,25398
36,16016,81341
71,40108,48090
31,22022,-7500
44,11928,57125
32,3947,4056720
54,30122,68446
59,5104,45924
81,36333,327365
33,6185,211896
61,63751,6188
67,13776,213935
89,10469,248449
22,30767,79280
41,29971,151154
52,36418,17830
29,8933,-16898
80,13612,212343
79,36446,45446
25,44052,6005
20,16718,151825
49,17680,378903
61,43506,-6193
21,40133,1255933
68,81800,1002750
82,2634,38593
65,10604,16745
67,5623,83057
20,27622,21211
38,27611,264285
48,14279,41903
61,2339,-5477
66,28864,213099
54,26116,-6095
42,64637,15289
92,117316,102306
66,28992,13805
87,7352,2153476
20,16002,-8515
79,9324,342
28,36794,88495
53,13639,-14326
88,228113,8989
57,17225,29760
67,19838,391650
84,1917,76645
72,4559,298540
31,7209,869728
59,32411,51156
64,349355,63117
83,2634,892471
84,14451,248449
54,16509,195674
26,91399,51083
51,35226,305799
46,13551,183987
42,3867,69439
27,6119,-3517
31,16522,-14962
56,18236,3331006
59,43894,24974
38,49841,1663319
54,19221,1044458
45,11399,1908021
83,25659,25737
94,37382,396154
56,46349,195674
94,33492,1997654
36,37181,1663319
86,26660,1399624
49,48012,266100
26,6119,158681
60,15476,82151
85,16112,99858
60,9457,643674
65,31672,234125
80,12275,857031
59,38322,624460
87,30473,37662
65,16541,38404
59,32411,645780
32,21258,636921
17,27693,819
59,60840,255603
25,3585,-16248
65,43280,867963
60,29645,176478
26,6119,120349
72,30685,948089
87,19614,60994
36,37181,26059
84,12501,685066
72,23010,948089
56,6326,146716
91,120665,-14256
63,24321,31300
69,22687,5132
44,30867,17051
37,52212,33883
47,27193,43423
65,39541,176478
74,5188,3603838
55,19836,531112
19,21133,191952
48,58763,489203
21,11127,1037111
43,21557,1292491
52,16360,380770
36,29603,601615
94,62792,27157
34,63307,110141
70,108171,63117
38,30838,6733
65,113727,257028
38,24587,503552
47,23088,89643
59,25169,19825
30,9075,23742
47,35293,56130
83,11635,260453
21,37676,1230173
30,8933,262368
18,22945,191849
72,14034,520558
87,19614,56770
25,10012,329942
68,57095,48019
38,43346,28275
66,18071,512980
62,7526,90617
45,9849,57948
84,14451,146332
78,104069,3159
62,8226,-14552
81,26727,2118468
61,8986,73133
69,63399,4451
66,67661,209994
86,45511,106150
64,171835,1799213
37,14946,81341
25,6313,1092964
36,19270,264285
16,10897,10891808
41,64637,-8318
34,4012,113426
57,9508,-6847
39,22375,217039
55,13929,332374
72,18758,208887
38,27050,1721677
20,80748,2391521
44,5587,-16064
84,17720,114638
58,15659,211660
94,10080,35795
89,23668,52154
47,38299,26709
40,5332,90617
37,11601,510778
38,13487,253203
64,9982,147733
47,13551,89643
42,32660,179116
77,4480,114292
79,38309,1399624
19,48917,932470
52,52031,284542
64,33652,529128
52,4765,968724
46,105826,882246
24,16674,15417
84,14451,339536
80,13612,-14527
71,65363,626824
50,16190,397499
32,37179,35774
48,48012,43423
47,38299,937631
84,22073,32547
53,46700,57125
49,24722,33616
79,6192,26917
89,98575,8594874
70,8434,273433
54,16509,-6095
25,36318,88495
74,148565,5984
28,8482,131699
75,33230,191402
54,10373,1046253
76,16703,92131
57,7294,45924
43,95894,4520
70,7183,1068715
27,39050,2304565
18,14858,317633
55,121742,-5190
63,16366,10483
94,37382,1214309
58,95844,40513
88,13499,685066
58,8418,73023
42,29971,179116
39,20838,601615
33,6953,1863336
37,7883,1346803
62,46883,125714
78,29587,475106
63,150924,-7624
61,20430,119753
73,28008,-14783
32,23468,25782
81,15106,426327
56,69837,54940
28,36794,183735
63,5376,-18854
46,152082,450000
73,26150,-13287
37,14894,3434
94,47316,85490
36,37181,3859892
87,32691,34824
68,29420,2786434
71,76872,23555
50,23811,17384
53,28767,284542
20,121957,2391521
56,69837,562013
94,15466,332522
75,16875,697157
32,8926,609661
59,28559,31300
89,98575,27157
62,5051,151121
33,67940,235349
81,13507,-8822
77,7881,320353
60,9457,1327003
32,169344,109030
26,5381,211896
88,22428,2150369
61,40452,14420
31,6953,90617
47,20951,380770
21,101661,10771
70,48895,348455
33,86528,57501
55,13929,251512
32,25004,655344
75,6979,6088891
71,36035,51932
86,17181,-11055
77,29127,243984
78,104069,36628
69,81800,5983430
88,62253,4698693
79,20427,71300
61,140198,57501
62,7526,525621
91,11462,201878
70,7183,274181
29,1599,-10831
70,108171,-11402
53,4765,-5101
84,24632,475106
50,131660,306177
61,63751,28755
81,2061,76645
49,84635,5094
30,31635,21211
78,307980,8989
19,23857,127214
77,12754,7367
63,180607,18461
27,22039,787608
62,2319,34961
70,29395,-13352
54,24434,3644234
63,5376,91355
72,63199,12206
92,66467,271240
23,73670,2295173
26,9520,643674
23,46337,10521
77,12219,248449
66,3485,367092
24,46204,98518
88,22428,14414
74,6089,391259
89,44733,193692
69,57271,423271
79,21126,53086
34,55517,80744
34,20624,16946
89,6705,2135136
39,38402,1663319
16,20293,893909
63,10420,15325204
87,7352,-12827
94,79454,3124755
74,2756,513091
62,150924,35604
54,2645,406998
92,10959,60485
33,3947,113426
26,18982,189468
54,87666,306177
77,82302,643062
40,19790,2421
36,27023,188954
44,58213,311728
77,82302,1912761
55,17946,-15773
63,7526,-15872
71,40108,-17929
42,21537,1292491
90,20623,149611
83,20530,7917
25,39050,1230173
77,13857,2162
69,39610,298945
59,32411,217841
78,43285,5664
90,31345,704780
47,5049,42308
19,23674,-3505
59,71454,4520
34,63307,12206
20,12187,-16282
75,26150,-13287
87,7352,6173751
54,19836,251512
66,7030,367092
64,23516,867963
61,140198,269995
